"","soil_name","horizon","ca_mqevL","ca_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","ca_g_cm3","ca_Mg_horizon","ca_Mg_ha"
"444","providence","40_100",1.38214285714286,276.428571428571,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,0,0.000451960714285714,0.000271176428571429,2.71176428571429
"445","rains","0_10",1.04153846153846,208.307692307692,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,0.00028078274556213,2.8078274556213e-05,0.28078274556213
"446","rains","10_20",1.318,263.6,1.465,0.0777817459305203,2,61.8,25.74,8.72,0,0.000386174,3.86174e-05,0.386174
"447","rains","20_40",0.392666666666667,78.5333333333333,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,0.000123329008444444,2.46658016888889e-05,0.246658016888889
"448","rains","40_100",1.11633333333333,223.266666666667,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,0.000378410208000001,0.0002270461248,2.270461248
"449","reddies","0_10",2.8025,560.5,0.91,0.197989898732233,2,64.475,31.025,8.05,0,0.000510055,5.10055e-05,0.510055
"450","reddies","10_20",2.27333333333333,454.666666666667,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,0.000588944888888889,5.88944888888889e-05,0.588944888888889
"451","reddies","20_40",0.2,40,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,0,4.97333333333332e-05,9.94666666666664e-06,0.0994666666666664
"452","reddies","40_100",0.934545454545455,186.909090909091,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,0.000123518023140496,7.41108138842975e-05,0.741108138842975
"453","rexor","0_10",3.86,772,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.00101629431907121,0.000101629431907121,1.01629431907121
"454","rexor","10_20",3.86,772,1.5096443452381,0.210069553241103,0,26.7,62.3,10.9,0,0.00116544543452381,0.000116544543452381,1.16544543452381
"455","rexor","20_40",3.8375,767.5,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.00112412443549187,0.000224824887098374,2.24824887098374
"456","rexor","40_100",3.815,763,1.59451747615447,0.19649269329816,0,27.35,54.45,20.2,0,0.00121661683430586,0.000729970100583516,7.29970100583516
"457","rosman","0_10",4.87,974,1.1,0.212132034355964,2,43.3,41.35,15.35,0,0.0010714,0.00010714,1.0714
"458","rosman","10_20",9.36,1872,1.33,0.210069553241103,1,62.4,25.2,12.4,1,0.0024648624,0.00024648624,2.4648624
"459","rosman","20_40",4.005,801,1.24,0.127279220613579,2,43.7,41.7,14.6,0,0.00099324,0.000198648,1.98648
"460","rosman","40_100",2.57444444444444,514.888888888889,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,0,0.000664206666666667,0.000398524,3.98524
"461","ruston","0_10",1.94466666666667,388.933333333333,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,0.000579124326222222,5.79124326222222e-05,0.579124326222222
"462","ruston","10_20",1.88777777777778,377.555555555556,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,0,0.000648451666666667,6.48451666666667e-05,0.648451666666667
"463","ruston","20_40",1.11933333333333,223.866666666667,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,0.000380878911333333,7.61757822666667e-05,0.761757822666667
"464","ruston","40_100",1.26162790697674,252.325581395349,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,0.000441945839563517,0.00026516750373811,2.6516750373811
"465","rutlege","0_10",0.045,9,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,1.21583362369338e-05,1.21583362369338e-06,0.0121583362369338
"466","rutlege","10_20",0.01,2,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,3.0192886904762e-06,3.0192886904762e-07,0.0030192886904762
"467","rutlege","20_40",0.09,18,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,2.70188343799058e-05,5.40376687598116e-06,0.0540376687598116
"468","rutlege","40_100",1.165,233,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,0.000371522571943992,0.000222913543166395,2.22913543166395
"469","sacul","0_10",2.484,496.8,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,0.00070374204,7.0374204e-05,0.70374204
"470","sacul","10_20",1.67666666666667,335.333333333333,1.48,0.210069553241103,1,36.82,41.44,36.78,0,0.000496293333333333,4.96293333333333e-05,0.496293333333333
"471","sacul","20_40",2.69,538,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.000862644571428573,0.000172528914285715,1.72528914285715
"472","sacul","40_100",0.727272727272727,145.454545454545,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.000234796883116883,0.00014087812987013,1.4087812987013
"473","saffell","0_10",3.03375,606.75,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,0.000768444844974957,7.68444844974957e-05,0.768444844974957
"474","saffell","10_20",1.255,251,1.38,0.210069553241103,1,18,65.775,16.225,11.75,0.00030568035,3.0568035e-05,0.30568035
"475","saffell","20_40",0.834285714285714,166.857142857143,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,0.000192238497959184,3.84476995918367e-05,0.384476995918367
"476","saffell","40_100",0.384285714285714,76.8571428571429,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,7.50619795918367e-05,4.5037187755102e-05,0.45037187755102
"477","sapelo","0_10",0.832857142857143,166.571428571429,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,0.000225025715115315,2.25025715115315e-05,0.225025715115315
"478","sapelo","10_20",0.485,97,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,0.00014744,1.4744e-05,0.14744
"479","sapelo","20_40",0.0865,17.3,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,2.59681019317983e-05,5.19362038635967e-06,0.0519362038635967
"480","sapelo","40_100",0.106166666666667,21.2333333333333,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,3.41856666666667e-05,2.05114e-05,0.205114
"481","saucier","0_10",1.6025,320.5,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,0.00044373225,4.4373225e-05,0.44373225
"482","saucier","10_20",2.9,580,1.59,0.210069553241103,1,44.3,39.5,16.2,1,0.000912978,9.12978e-05,0.912978
"483","saucier","20_40",0.3325,66.5,1.67,0.014142135623731,2,53.65,25.925,14.175,1,0.00010994445,2.198889e-05,0.2198889
"484","saucier","40_100",0.438,87.6,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,0.00014686797,8.8120782e-05,0.88120782
"485","saunook","0_10",11.9,2380,1.3,0.246635757280942,1,43.1,32.2,24.7,16,0.00259896,0.000259896,2.59896
"486","saunook","10_20",10.6166666666667,2123.33333333333,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,0.00252910233333333,0.000252910233333333,2.52910233333333
"487","saunook","20_40",5.29333333333333,1058.66666666667,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,0.00135241137777778,0.000270482275555555,2.70482275555555
"488","saunook","40_100",3.1975,639.5,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,0.0005650462125,0.0003390277275,3.390277275
"489","sharkey","0_10",25.7906666666667,5158.13333333333,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,0.00792839480888889,0.000792839480888889,7.92839480888889
"490","sharkey","10_20",26.2828571428571,5256.57142857143,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,0.00973074520831169,0.000973074520831169,9.73074520831169
"491","sharkey","20_40",25.474,5094.8,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,0,0.00921067057142856,0.00184213411428571,18.4213411428571
"492","sharkey","40_100",26.7409523809524,5348.19047619048,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,0.00969135516908424,0.00581481310145054,58.1481310145054
"493","smithdale","0_10",2.45833333333333,491.666666666667,1.57,0.0264575131106459,3,74.7,19.7083333333333,5.59166666666667,2.5,0.00075261875,7.5261875e-05,0.75261875
"494","smithdale","10_20",0.05,10,1.5096443452381,0.210069553241103,0,74.72,19.94,5.34,4.2,1.4462392827381e-05,1.4462392827381e-06,0.014462392827381
"495","smithdale","20_40",0.898571428571429,179.714285714286,1.5575,0.0903234926989282,4,68.1714285714286,20.7285714285714,11.1,3.42857142857143,0.000270308257142857,5.40616514285714e-05,0.540616514285714
"496","smithdale","40_100",0.408,81.6,1.7,0.05,5,62.636,16.14,21.224,1.04,0.000137277312,8.23663872e-05,0.823663872
"497","smithton","0_10",0.18,36,1.3509262485482,0.246635757280942,0,48.6,45.5,5.9,0,4.86333449477352e-05,4.86333449477352e-06,0.0486333449477352
"498","smithton","10_20",0.155,31,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,4.54174033205178e-05,4.54174033205178e-06,0.0454174033205178
"499","smithton","20_40",0.13,26,1.50104635443921,0.215883238671701,0,51.7,41.6,6.7,0,3.90272052154195e-05,7.80544104308389e-06,0.0780544104308389
"500","smithton","40_100",0.12,24,1.59451747615447,0.19649269329816,0,51.8,40.05,8.15,0,3.82684194277073e-05,2.29610516566244e-05,0.229610516566244
"501","susquehanna","0_10",0.72,144,1.36,0.226274169979695,2,59.6333333333333,36.2666666666667,4.1,0.333333333333333,0.0001951872,1.951872e-05,0.1951872
"502","susquehanna","10_20",2.4,480,1.475,0.162634559672906,2,29.7,44.95,25.35,0.5,0.00070446,7.0446e-05,0.70446
"503","susquehanna","20_40",6.075,1215,1.77,0.0761577310586392,4,30.8,19.95,49.25,0,0.00215055,0.00043011,4.3011
"504","susquehanna","40_100",7.58,1516,1.88333333333333,0.0553774924194538,6,32.9857142857143,18.0571428571429,48.9571428571429,0,0.00285513333333333,0.00171308,17.1308
"505","tate","0_10",2.43,486,1.55,0.246635757280942,1,72.6666666666667,37,14.3,10.3333333333333,0.000675459,6.75459e-05,0.675459
"506","tate","10_20",0.125,25,1.345,0.205060966544099,2,57.8,24.25,17.95,12,2.959e-05,2.959e-06,0.02959
"507","tate","20_40",0.095,19,1.505,0.0919238815542513,2,51.95,24.5,23.55,9,2.602145e-05,5.20429e-06,0.0520429
"508","tate","40_100",0.16,32,1.526,0.0998999499499374,5,58.04,21.62,20.34,16,4.101888e-05,2.4611328e-05,0.24611328
"509","tippah","0_10",1.91,382,1.29,0.246635757280942,1,9.8,81.3,8.9,0,0.00049278,4.9278e-05,0.49278
"510","tippah","10_20",1.4425,288.5,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000422674866386109,4.22674866386109e-05,0.422674866386109
"511","tippah","20_40",0.975,195,1.505,0.0919238815542513,2,6.15,70.15,23.7,0,0.000293475,5.8695e-05,0.58695
"512","tippah","40_100",5.61666666666667,1123.33333333333,1.76333333333333,0.187171935218219,3,4.7,58.4333333333333,36.8666666666667,0,0.00198081111111111,0.00118848666666666,11.8848666666666
"513","toccoa","0_10",3.665,733,1.32,0.246635757280942,1,38.65,37.15,24.2,1,0.0009578844,9.578844e-05,0.9578844
"514","toccoa","10_20",1.5975,319.5,1.45,0.210069553241103,1,62.25,23.925,13.825,0.25,0.0004621168125,4.621168125e-05,0.4621168125
"515","toccoa","20_40",0.846666666666667,169.333333333333,1.66,0.215883238671701,1,65.5333333333333,23.9333333333333,10.5333333333333,0,0.000281093333333333,5.62186666666667e-05,0.562186666666667
"516","toccoa","40_100",0.961,192.2,1.7,0.0360555127546399,3,69.48,19.92,10.6,1.1,0.00032314586,0.000193887516,1.93887516
"517","toinette","0_10",3.3,660,1.3509262485482,0.246635757280942,0,80.1,15.4,4.5,0,0.000891611324041812,8.91611324041812e-05,0.891611324041812
"518","toinette","10_20",1.735,347,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000508381901684506,5.08381901684506e-05,0.508381901684506
"519","toinette","20_40",0.17,34,1.50104635443921,0.215883238671701,0,84.3,11.8,3.9,0,5.10355760509332e-05,1.02071152101866e-05,0.102071152101866
"520","toinette","40_100",0.716666666666667,143.333333333333,1.59451747615447,0.19649269329816,0,78.7666666666667,5.53333333333333,15.7,0,0.000228547504915474,0.000137128502949284,1.37128502949284
"521","townley","0_10",4.45,890,1.3509262485482,0.246635757280942,0,21,52.5,26.5,0,0.0012023243612079,0.00012023243612079,1.2023243612079
"522","townley","10_20",3.875,775,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00113543508301295,0.000113543508301295,1.13543508301295
"523","townley","20_40",3.3,660,1.50104635443921,0.215883238671701,0,9,39.9,51.1,0,0.000990690593929879,0.000198138118785976,1.98138118785976
"524","townley","40_100",1.47333333333333,294.666666666667,1.59451747615447,0.19649269329816,0,6.83333333333333,44.4666666666667,48.7,0,0.000469851149640184,0.00028191068978411,2.8191068978411
"525","toxaway","0_10",5.2,1040,1.06,0.246635757280942,1,7,58.8,34.2,0,0.0011024,0.00011024,1.1024
"526","toxaway","10_20",3.4325,686.5,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0010057757219205,0.00010057757219205,1.0057757219205
"527","toxaway","20_40",1.665,333,1.07,0.0282842712474619,2,7.25,59.3,33.45,0,0.00035631,7.1262e-05,0.71262
"528","toxaway","40_100",0.723333333333333,144.666666666667,1.23666666666667,0.0288675134594813,3,9.83333333333333,62.0333333333333,28.1333333333333,0,0.000178904444444445,0.000107342666666667,1.07342666666667
"529","trimont","0_10",1.31,262,0.95,0.246635757280942,1,50.6,28,21.4,2,0.000243922,2.43922e-05,0.243922
"530","trimont","10_20",2.51,502,1.12,0.183847763108502,2,45.2,28.15,26.65,5.5,0.0005313168,5.313168e-05,0.5313168
"531","trimont","20_40",0.57,114,1.37,0.0282842712474618,2,45.75,20.8,33.45,4.5,0.0001491519,2.983038e-05,0.2983038
"532","trimont","40_100",0.266666666666667,53.3333333333333,1.42833333333333,0.170577450639487,6,63.4833333333333,15.5333333333333,20.9833333333333,5,7.23688888888887e-05,4.34213333333332e-05,0.434213333333332
"533","troup","0_10",0.957857142857143,191.571428571429,1.58,0.0989949493661166,2,76.3785714285714,7.36428571428571,3.5,0,0.000302682857142857,3.02682857142857e-05,0.302682857142857
"534","troup","10_20",0.134285714285714,26.8571428571429,1.71,0.210069553241103,1,87.6285714285714,8.52857142857143,3.84285714285714,0,4.59257142857143e-05,4.59257142857143e-06,0.0459257142857143
"535","troup","20_40",0.3465,69.3,1.5,0.215883238671701,1,73.025,8.425,3.965,0.05,0.000103898025,2.0779605e-05,0.20779605
"536","troup","40_100",0.140961538461538,28.1923076923077,1.87,0.459238500128201,3,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,5.26201444121916e-05,3.1572086647315e-05,0.31572086647315
"537","tuckasegee","0_10",1.22,244,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000321212194110591,3.21212194110591e-05,0.321212194110591
"538","tuckasegee","10_20",1.22,244,1.11,0.210069553241103,1,56.4,28.1,15.5,16,0.0002275056,2.275056e-05,0.2275056
"539","tuckasegee","20_40",0.3,60,0.97,0.215883238671701,1,58.5,31.1,10.4,16,4.8888e-05,9.7776e-06,0.097776
"540","tuckasegee","40_100",0.663333333333333,132.666666666667,1.17,0.09,3,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,0.0001107236,6.643416e-05,0.6643416
"541","tusquitee","0_10",18.285,3657,0.57,0.246635757280942,1,35.45,36.95,37.5,1,0.0020636451,0.00020636451,2.0636451
"542","tusquitee","10_20",0.28,56,1.2,0.210069553241103,1,52.6,28.7,18.7,10,6.048e-05,6.048e-06,0.06048
"543","tusquitee","20_40",0.22,44,1.14,0.215883238671701,1,57.7,24.2,18.1,2,4.91568e-05,9.83136e-06,0.0983136
"544","tusquitee","40_100",0.36,72,1.3,0.15556349186104,2,64.2,20.15,15.65,19,7.5816e-05,4.54896e-05,0.454896
"545","udorthents","0_10",5.01,1002,1.3509262485482,0.246635757280942,0,32.2,45.2,22.6,0,0.0013536281010453,0.00013536281010453,1.3536281010453
"546","udorthents","10_20",4.345,869,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00127315237050097,0.000127315237050097,1.27315237050097
"547","udorthents","20_40",3.68,736,1.50104635443921,0.215883238671701,0,22.3,44.8,32.9,0,0.00110477011686726,0.000220954023373452,2.20954023373452
"548","udorthents","40_100",2.38,476,1.59451747615447,0.19649269329816,0,43.6,32.7,23.7,0,0.000758990318649528,0.000455394191189717,4.55394191189717
"549","unaka","0_10",4.03,806,1.3509262485482,0.246635757280942,0,40.3,35.5,24.2,10,0.000979961900696865,9.79961900696865e-05,0.979961900696865
"550","unaka","10_20",0.34,68,1.5096443452381,0.210069553241103,0,40.2,39.3,20.5,10,9.23902339285717e-05,9.23902339285717e-06,0.0923902339285717
"551","unaka","20_40",0.2,40,1.50104635443921,0.215883238671701,0,45.7,36,18.3,8,5.52385058433629e-05,1.10477011686726e-05,0.110477011686726
"552","unaka","40_100",0.095,19,1.59451747615447,0.19649269329816,0,58.9,28.85,12.25,10,2.72662488422414e-05,1.63597493053449e-05,0.163597493053449
"553","urban land","0_10",38.708,7741.6,1.3509262485482,0.246635757280942,0,43.63,36.81,19.56,16.9,0.00869087276662718,0.000869087276662718,8.69087276662718
"554","urban land","10_20",41.285,8257,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0120971451360489,0.00120971451360489,12.0971451360489
"555","urban land","20_40",43.862,8772.4,1.50104635443921,0.215883238671701,0,39.07,39.12,21.81,13.7,0.011363793311246,0.0022727586622492,22.727586622492
"556","urban land","40_100",43.862,8772.4,1.59451747615447,0.19649269329816,0,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,0.0135274743625665,0.00811648461753993,81.1648461753993
"557","vance","0_10",8.83,1766,1.3509262485482,0.246635757280942,0,24,51.7,24.3,0,0.00238573575493612,0.000238573575493612,2.38573575493612
"558","vance","10_20",8.03,1606,1.5096443452381,0.210069553241103,0,26,56.5,17.5,0,0.00242448881845239,0.000242448881845239,2.42448881845239
"559","vance","20_40",7.21,1442,1.50104635443921,0.215883238671701,0,27.3,55.8,16.9,0,0.00216450884310134,0.000432901768620268,4.32901768620268
"560","vance","40_100",8.145,1629,1.59451747615447,0.19649269329816,0,35.84,44.48,26.56,0,0.00259746896865563,0.00155848138119338,15.5848138119338
"561","wadley","0_10",1.66555555555556,333.111111111111,1.3509262485482,0.246635757280942,0,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,0.00044750849621815,4.4750849621815e-05,0.44750849621815
"562","wadley","10_20",0.5,100,1.5096443452381,0.210069553241103,0,46.3,6.5,1.9,0,0.00015096443452381,1.5096443452381e-05,0.15096443452381
"563","wadley","20_40",0.31625,63.25,1.50104635443921,0.215883238671701,0,76.625,10.5,3.5625,0.875,9.41104465764951e-05,1.8822089315299e-05,0.18822089315299
"564","wadley","40_100",0.573888888888889,114.777777777778,1.59451747615447,0.19649269329816,0,61.5944444444444,8.85,5.42222222222222,0.5,0.000182100096678137,0.000109260058006882,1.09260058006882
"565","wagram","0_10",1.91666666666667,383.333333333333,1.3509262485482,0.246635757280942,0,68.1333333333333,9.76666666666667,4.1,1,0.000512676511324042,5.12676511324042e-05,0.512676511324042
"566","wagram","10_20",0.37,74,1.57,0.169705627484771,2,61.4333333333333,10.3,3.1,0,0.00011618,1.1618e-05,0.11618
"567","wagram","20_40",0.5175,103.5,1.63,0.215883238671701,1,67.925,10.225,5.075,1.75,0.0001657526625,3.31505325e-05,0.331505325
"568","wagram","40_100",0.644166666666667,128.833333333333,1.6775,0.105633012516605,4,77.99,9.575,12.2,1.58333333333333,0.000212696049652778,0.000127617629791667,1.27617629791667
"569","wahee","0_10",2.66,532,1.3509262485482,0.246635757280942,0,61.8,27.4666666666667,10.6,0,0.000718692764227642,7.18692764227642e-05,0.718692764227642
"570","wahee","10_20",2.44875,489.75,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000717521718587858,7.17521718587858e-05,0.717521718587858
"571","wahee","20_40",2.2375,447.5,1.50104635443921,0.215883238671701,0,47.675,33.275,19,0.25,0.000670038948002518,0.000134007789600504,1.34007789600504
"572","wahee","40_100",1.901,380.2,1.59451747615447,0.19649269329816,0,28.73,20.03,51.17,0.4,0.000603810602256194,0.000362286361353716,3.62286361353716
"573","wehadkee","0_10",4.605,921,1.3509262485482,0.246635757280942,0,45.95,34.4,19.65,0,0.00124420307491289,0.000124420307491289,1.24420307491289
"574","wehadkee","10_20",3.65,730,1.5096443452381,0.210069553241103,0,16.3,35.3,48.4,0,0.00110204037202381,0.000110204037202381,1.10204037202381
"575","wehadkee","20_40",6.5,1300,1.50104635443921,0.215883238671701,0,22.75,41.4,35.85,0,0.00195136026077097,0.000390272052154195,3.90272052154195
"576","wehadkee","40_100",3.99,798,1.59451747615447,0.19649269329816,0,38.8666666666667,32.1333333333333,29,0,0.00127242494597127,0.00076345496758276,7.6345496758276
"577","whiteside","0_10",0.1,20,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,2.63288683697206e-05,2.63288683697206e-06,0.0263288683697206
"578","whiteside","10_20",0.1,20,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,2.93015505293663e-05,2.93015505293663e-06,0.0293015505293663
"579","whiteside","20_40",0.1,20,1.21,0.215883238671701,1,47,26.9,26.1,0,2.42e-05,4.84e-06,0.0484
"580","whiteside","40_100",0.0733333333333333,14.6666666666667,1.30666666666667,0.0550757054728611,3,54.5,24.0666666666667,21.4333333333333,0.333333333333333,1.9100562962963e-05,1.14603377777778e-05,0.114603377777778
"581","wickham","0_10",1.96,392,1.41,0.246635757280942,1,56.8578947368421,36.7315789473684,20.335,0,0.00055272,5.5272e-05,0.55272
"582","wickham","10_20",2.03666666666667,407.333333333333,1.5096443452381,0.210069553241103,0,65.4666666666667,36.62,23.2333333333333,0.0666666666666667,0.00061451851098479,6.14518510984791e-05,0.61451851098479
"583","wickham","20_40",2.13888888888889,427.777777777778,1.71,0.215883238671701,1,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,0.000730687222222222,0.000146137444444444,1.46137444444444
"584","wickham","40_100",2.82526315789474,565.052631578947,1.69,0.19649269329816,1,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,0.000953431149030471,0.000572058689418283,5.72058689418283
"585","wilkes","0_10",1.6,320,1.3509262485482,0.246635757280942,0,70.8,23.9,5.3,0,0.000432296399535424,4.32296399535424e-05,0.432296399535424
"586","wilkes","10_20",0.57,114,1.5096443452381,0.210069553241103,0,72.4,23.4,4.2,0,0.000172099455357143,1.72099455357143e-05,0.172099455357143
"587","wilkes","20_40",1.52,304,1.50104635443921,0.215883238671701,0,48.7,22.9,28.4,0,0.00045631809174952,9.1263618349904e-05,0.91263618349904
"588","wilkes","40_100",7.61,1522,1.59451747615447,0.19649269329816,0,81.2,9.9,8.9,5,0.00230551281877175,0.00138330769126305,13.8330769126305
"589","woden","0_10",0.825,165,1.3509262485482,0.246635757280942,0,73.35,23.625,3.025,0,0.000222902831010453,2.22902831010453e-05,0.222902831010453
"590","woden","10_20",0.7,140,1.5096443452381,0.210069553241103,0,67.55,28.2,4.25,0,0.000211350208333334,2.11350208333334e-05,0.211350208333334
"591","woden","20_40",0.925,185,1.50104635443921,0.215883238671701,0,65.1,28.75,6.15,0,0.000277693575571254,5.55387151142508e-05,0.555387151142508
"592","woden","40_100",2.1,420,1.59451747615447,0.19649269329816,0,59.85,25.3125,14.8375,0,0.000669697339984877,0.000401818403990926,4.01818403990926
"593","wrightsville","0_10",5.06222222222222,1012.44444444444,1.42666666666667,0.11060440015358,3,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,0.00142355688559671,0.000142355688559671,1.42355688559671
"594","wrightsville","10_20",2.93714285714286,587.428571428571,1.67,0.210069553241103,1,15.5428571428571,58,26.4571428571429,0.142857142857143,0.00097960427755102,9.7960427755102e-05,0.97960427755102
"595","wrightsville","20_40",3.72555555555556,745.111111111111,1.598,0.0807465169527454,5,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,0.00118804158320988,0.000237608316641975,2.37608316641975
"596","wrightsville","40_100",7.9962962962963,1599.25925925926,1.78454545454545,0.0951171526448975,11,11.9222222222222,45.3555555555556,42.7222222222222,0,0.00285395084175083,0.0017123705050505,17.123705050505
