"","soil_name","horizon","mg_mqevL","mg_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","mg_g_cm3","mg_Mg_horizon","mg_Mg_ha"
"443","providence","20_40",2.29666666666667,275.6,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,0,0.000431773333333334,8.63546666666669e-05,0.863546666666669
"444","providence","40_100",2.96142857142857,355.371428571429,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,0,0.000581032285714286,0.000348619371428571,3.48619371428571
"445","rains","0_10",0.336923076923077,40.4307692307692,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,5.44975668639053e-05,5.44975668639053e-06,0.0544975668639053
"446","rains","10_20",0.388,46.56,1.465,0.0777817459305203,2,61.8,25.74,8.72,0,6.82104e-05,6.82104e-06,0.0682104
"447","rains","20_40",0.202,24.24,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,3.80665768e-05,7.61331536e-06,0.0761331536
"448","rains","40_100",0.368666666666667,44.24,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,7.49814912000001e-05,4.49888947200001e-05,0.449888947200001
"449","reddies","0_10",0.71,85.2,0.91,0.197989898732233,2,64.475,31.025,8.05,0,7.7532e-05,7.7532e-06,0.077532
"450","reddies","10_20",0.573333333333333,68.8,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,8.91189333333333e-05,8.91189333333333e-06,0.0891189333333333
"451","reddies","20_40",0.0475,5.7,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,0,7.08699999999998e-06,1.4174e-06,0.014174
"452","reddies","40_100",0.321818181818182,38.6181818181818,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,2.55206499173554e-05,1.53123899504132e-05,0.153123899504132
"453","rexor","0_10",2.08,249.6,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000328584277254113,3.28584277254113e-05,0.328584277254113
"454","rexor","10_20",2.08,249.6,1.5096443452381,0.210069553241103,0,26.7,62.3,10.9,0,0.00037680722857143,3.7680722857143e-05,0.37680722857143
"455","rexor","20_40",2.3875,286.5,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.000419624300675467,8.39248601350934e-05,0.839248601350934
"456","rexor","40_100",2.695,323.4,1.59451747615447,0.19649269329816,0,27.35,54.45,20.2,0,0.000515666951788356,0.000309400171073013,3.09400171073013
"457","rosman","0_10",1.095,131.4,1.1,0.212132034355964,2,43.3,41.35,15.35,0,0.00014454,1.4454e-05,0.14454
"458","rosman","10_20",1.53,183.6,1.33,0.210069553241103,1,62.4,25.2,12.4,1,0.00024174612,2.4174612e-05,0.24174612
"459","rosman","20_40",0.695,83.4,1.24,0.127279220613579,2,43.7,41.7,14.6,0,0.000103416,2.06832e-05,0.206832
"460","rosman","40_100",0.533333333333333,64,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,0,8.256e-05,4.9536e-05,0.49536
"461","ruston","0_10",0.394,47.28,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,7.04002352e-05,7.04002352e-06,0.0704002352
"462","ruston","10_20",0.656666666666667,78.8,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,0,0.000135339,1.35339e-05,0.135339
"463","ruston","20_40",0.502,60.24,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,0.0001024902276,2.049804552e-05,0.2049804552
"464","ruston","40_100",1.13302325581395,135.962790697674,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,0.000238137525937709,0.000142882515562626,1.42882515562626
"465","rutlege","0_10",0.045,5.4,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,7.29500174216028e-06,7.29500174216028e-07,0.00729500174216028
"466","rutlege","10_20",0.04,4.8,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,7.24629285714288e-06,7.24629285714288e-07,0.00724629285714288
"467","rutlege","20_40",0.02,2.4,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,3.6025112506541e-06,7.20502250130821e-07,0.00720502250130821
"468","rutlege","40_100",0.01875,2.25,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,3.58766432134756e-06,2.15259859280853e-06,0.0215259859280853
"469","sacul","0_10",0.98,117.6,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,0.00016658628,1.6658628e-05,0.16658628
"470","sacul","10_20",0.583333333333333,70,1.48,0.210069553241103,1,36.82,41.44,36.78,0,0.0001036,1.036e-05,0.1036
"471","sacul","20_40",1.888,226.56,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.000363272777142858,7.26545554285716e-05,0.726545554285716
"472","sacul","40_100",4.85727272727273,582.872727272727,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.00094088980987013,0.000564533885922078,5.64533885922078
"473","saffell","0_10",0.37125,44.55,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,5.64222790995209e-05,5.64222790995209e-06,0.0564222790995209
"474","saffell","10_20",0.4125,49.5,1.38,0.210069553241103,1,18,65.775,16.225,11.75,6.0283575e-05,6.0283575e-06,0.060283575
"475","saffell","20_40",0.262857142857143,31.5428571428571,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,3.63409763265306e-05,7.26819526530612e-06,0.0726819526530612
"476","saffell","40_100",0.765714285714286,91.8857142857143,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,8.97395265306122e-05,5.38437159183673e-05,0.538437159183673
"477","sapelo","0_10",0.284285714285714,34.1142857142857,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,4.60858840219015e-05,4.60858840219015e-06,0.0460858840219015
"478","sapelo","10_20",0.2,24,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,3.648e-05,3.648e-06,0.03648
"479","sapelo","20_40",0.0435,5.22,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,7.83546197017268e-06,1.56709239403454e-06,0.0156709239403454
"480","sapelo","40_100",0.0376666666666667,4.52,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,7.2772e-06,4.36632e-06,0.0436632
"481","saucier","0_10",0.4475,53.7,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,7.434765e-05,7.434765e-06,0.07434765
"482","saucier","10_20",0.8,96,1.59,0.210069553241103,1,44.3,39.5,16.2,1,0.0001511136,1.511136e-05,0.1511136
"483","saucier","20_40",0.16,19.2,1.67,0.014142135623731,2,53.65,25.925,14.175,1,3.174336e-05,6.348672e-06,0.06348672
"484","saucier","40_100",0.452,54.24,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,9.0937428e-05,5.45624568e-05,0.545624568
"485","saunook","0_10",1.76,211.2,1.3,0.246635757280942,1,43.1,32.2,24.7,16,0.0002306304,2.306304e-05,0.2306304
"486","saunook","10_20",2.97666666666667,357.2,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,0.00042546092,4.2546092e-05,0.42546092
"487","saunook","20_40",1.53,183.6,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,0.00023454288,4.6908576e-05,0.46908576
"488","saunook","40_100",1.3625,163.5,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,0.0001444645125,8.66787075e-05,0.866787075
"489","sharkey","0_10",9.667,1160.04,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,0.001783058816,0.0001783058816,1.783058816
"490","sharkey","10_20",10.6357142857143,1276.28571428571,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,0.00236260674233766,0.000236260674233766,2.36260674233766
"491","sharkey","20_40",11.0456666666667,1325.48,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,0,0.00239627848571428,0.000479255697142856,4.79255697142856
"492","sharkey","40_100",13.3642857142857,1603.71428571429,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,0.0029060604332967,0.00174363625997802,17.4363625997802
"493","smithdale","0_10",0.468333333333333,56.2,1.57,0.0264575131106459,3,74.7,19.7083333333333,5.59166666666667,2.5,8.602815e-05,8.602815e-06,0.08602815
"494","smithdale","10_20",0.064,7.68,1.5096443452381,0.210069553241103,0,74.72,19.94,5.34,4.2,1.11071176914286e-05,1.11071176914286e-06,0.0111071176914286
"495","smithdale","20_40",0.195714285714286,23.4857142857143,1.5575,0.0903234926989282,4,68.1714285714286,20.7285714285714,11.1,3.42857142857143,3.53248628571429e-05,7.06497257142857e-06,0.0706497257142857
"496","smithdale","40_100",0.6016,72.192,1.7,0.05,5,62.636,16.14,21.224,1.04,0.00012145004544,7.2870027264e-05,0.72870027264
"497","smithton","0_10",0.13,15.6,1.3509262485482,0.246635757280942,0,48.6,45.5,5.9,0,2.10744494773519e-05,2.10744494773519e-06,0.0210744494773519
"498","smithton","10_20",0.135,16.2,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,2.37342559287867e-05,2.37342559287867e-06,0.0237342559287867
"499","smithton","20_40",0.14,16.8,1.50104635443921,0.215883238671701,0,51.7,41.6,6.7,0,2.52175787545787e-05,5.04351575091575e-06,0.0504351575091575
"500","smithton","40_100",0.18,21.6,1.59451747615447,0.19649269329816,0,51.8,40.05,8.15,0,3.44415774849365e-05,2.06649464909619e-05,0.206649464909619
"501","susquehanna","0_10",0.486666666666667,58.4,1.36,0.226274169979695,2,59.6333333333333,36.2666666666667,4.1,0.333333333333333,7.91592533333333e-05,7.91592533333333e-06,0.0791592533333333
"502","susquehanna","10_20",2.345,281.4,1.475,0.162634559672906,2,29.7,44.95,25.35,0.5,0.000412989675,4.12989675e-05,0.412989675
"503","susquehanna","20_40",4.235,508.2,1.77,0.0761577310586392,4,30.8,19.95,49.25,0,0.000899514,0.0001799028,1.799028
"504","susquehanna","40_100",6.09142857142857,730.971428571429,1.88333333333333,0.0553774924194538,6,32.9857142857143,18.0571428571429,48.9571428571429,0,0.00137666285714286,0.000825997714285713,8.25997714285713
"505","tate","0_10",1.99,238.8,1.55,0.246635757280942,1,72.6666666666667,37,14.3,10.3333333333333,0.0003318922,3.318922e-05,0.3318922
"506","tate","10_20",0.065,7.8,1.345,0.205060966544099,2,57.8,24.25,17.95,12,9.23208e-06,9.23208e-07,0.00923208
"507","tate","20_40",0.085,10.2,1.505,0.0919238815542513,2,51.95,24.5,23.55,9,1.396941e-05,2.793882e-06,0.02793882
"508","tate","40_100",0.406,48.72,1.526,0.0998999499499374,5,58.04,21.62,20.34,16,6.24512448e-05,3.747074688e-05,0.3747074688
"509","tippah","0_10",0.43,51.6,1.29,0.246635757280942,1,9.8,81.3,8.9,0,6.6564e-05,6.6564e-06,0.066564
"510","tippah","10_20",0.86,103.2,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00015119600073153,1.5119600073153e-05,0.15119600073153
"511","tippah","20_40",1.29,154.8,1.505,0.0919238815542513,2,6.15,70.15,23.7,0,0.000232974,4.65948e-05,0.465948
"512","tippah","40_100",6.11333333333333,733.6,1.76333333333333,0.187171935218219,3,4.7,58.4333333333333,36.8666666666667,0,0.00129358133333333,0.000776148799999999,7.76148799999999
"513","toccoa","0_10",0.995,119.4,1.32,0.246635757280942,1,38.65,37.15,24.2,1,0.00015603192,1.5603192e-05,0.15603192
"514","toccoa","10_20",0.4,48,1.45,0.210069553241103,1,62.25,23.925,13.825,0.25,6.9426e-05,6.9426e-06,0.069426
"515","toccoa","20_40",0.483333333333333,58,1.66,0.215883238671701,1,65.5333333333333,23.9333333333333,10.5333333333333,0,9.628e-05,1.9256e-05,0.19256
"516","toccoa","40_100",0.544,65.28,1.7,0.0360555127546399,3,69.48,19.92,10.6,1.1,0.000109755264,6.58531584e-05,0.658531584
"517","toinette","0_10",0.55,66,1.3509262485482,0.246635757280942,0,80.1,15.4,4.5,0,8.91611324041812e-05,8.91611324041812e-06,0.0891611324041812
"518","toinette","10_20",0.275,33,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,4.83475583734544e-05,4.83475583734544e-06,0.0483475583734544
"519","toinette","20_40",0,0,1.50104635443921,0.215883238671701,0,84.3,11.8,3.9,0,0,0,0
"520","toinette","40_100",0.26,31.2,1.59451747615447,0.19649269329816,0,78.7666666666667,5.53333333333333,15.7,0,4.97489452560195e-05,2.98493671536117e-05,0.298493671536117
"521","townley","0_10",0.72,86.4,1.3509262485482,0.246635757280942,0,21,52.5,26.5,0,0.000116720027874564,1.16720027874564e-05,0.116720027874564
"522","townley","10_20",0.8,96,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000140647442540958,1.40647442540958e-05,0.140647442540958
"523","townley","20_40",0.88,105.6,1.50104635443921,0.215883238671701,0,9,39.9,51.1,0,0.000158510495028781,3.17020990057561e-05,0.317020990057561
"524","townley","40_100",0.54,64.8,1.59451747615447,0.19649269329816,0,6.83333333333333,44.4666666666667,48.7,0,0.00010332473245481,6.19948394728858e-05,0.619948394728858
"525","toxaway","0_10",0.62,74.4,1.06,0.246635757280942,1,7,58.8,34.2,0,7.8864e-05,7.8864e-06,0.078864
"526","toxaway","10_20",0.435,52.2,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,7.64770468816461e-05,7.64770468816461e-06,0.0764770468816461
"527","toxaway","20_40",0.25,30,1.07,0.0282842712474619,2,7.25,59.3,33.45,0,3.21e-05,6.42e-06,0.0642
"528","toxaway","40_100",0.303333333333333,36.4,1.23666666666667,0.0288675134594813,3,9.83333333333333,62.0333333333333,28.1333333333333,0,4.50146666666668e-05,2.70088000000001e-05,0.270088000000001
"529","trimont","0_10",0.49,58.8,0.95,0.246635757280942,1,50.6,28,21.4,2,5.47428e-05,5.47428e-06,0.0547428
"530","trimont","10_20",0.775,93,1.12,0.183847763108502,2,45.2,28.15,26.65,5.5,9.84312e-05,9.84312e-06,0.0984312
"531","trimont","20_40",0.905,108.6,1.37,0.0282842712474618,2,45.75,20.8,33.45,4.5,0.00014208681,2.8417362e-05,0.28417362
"532","trimont","40_100",0.533333333333333,64,1.42833333333333,0.170577450639487,6,63.4833333333333,15.5333333333333,20.9833333333333,5,8.68426666666665e-05,5.21055999999999e-05,0.521055999999999
"533","troup","0_10",0.243214285714286,29.1857142857143,1.58,0.0989949493661166,2,76.3785714285714,7.36428571428571,3.5,0,4.61134285714286e-05,4.61134285714286e-06,0.0461134285714286
"534","troup","10_20",0.0442857142857143,5.31428571428571,1.71,0.210069553241103,1,87.6285714285714,8.52857142857143,3.84285714285714,0,9.08742857142857e-06,9.08742857142857e-07,0.00908742857142857
"535","troup","20_40",0.1045,12.54,1.5,0.215883238671701,1,73.025,8.425,3.965,0.05,1.8800595e-05,3.760119e-06,0.03760119
"536","troup","40_100",0.0688461538461538,8.26153846153846,1.87,0.459238500128201,3,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,1.54199277213353e-05,9.25195663280116e-06,0.0925195663280116
"537","tuckasegee","0_10",0.29,34.8,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,4.58122309633138e-05,4.58122309633138e-06,0.0458122309633138
"538","tuckasegee","10_20",0.29,34.8,1.11,0.210069553241103,1,56.4,28.1,15.5,16,3.244752e-05,3.244752e-06,0.03244752
"539","tuckasegee","20_40",0.07,8.4,0.97,0.215883238671701,1,58.5,31.1,10.4,16,6.84432e-06,1.368864e-06,0.01368864
"540","tuckasegee","40_100",0.293333333333333,35.2,1.17,0.09,3,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,2.937792e-05,1.7626752e-05,0.17626752
"541","tusquitee","0_10",3.11,373.2,0.57,0.246635757280942,1,35.45,36.95,37.5,1,0.00021059676,2.1059676e-05,0.21059676
"542","tusquitee","10_20",0.15,18,1.2,0.210069553241103,1,52.6,28.7,18.7,10,1.944e-05,1.944e-06,0.01944
"543","tusquitee","20_40",0.15,18,1.14,0.215883238671701,1,57.7,24.2,18.1,2,2.01096e-05,4.02192e-06,0.0402192
"544","tusquitee","40_100",0.3,36,1.3,0.15556349186104,2,64.2,20.15,15.65,19,3.7908e-05,2.27448e-05,0.227448
"545","udorthents","0_10",1.48,177.6,1.3509262485482,0.246635757280942,0,32.2,45.2,22.6,0,0.00023992450174216,2.3992450174216e-05,0.23992450174216
"546","udorthents","10_20",1.75,210,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000307666280558346,3.07666280558346e-05,0.307666280558346
"547","udorthents","20_40",2.02,242.4,1.50104635443921,0.215883238671701,0,22.3,44.8,32.9,0,0.000363853636316065,7.27707272632129e-05,0.727707272632129
"548","udorthents","40_100",3.36,403.2,1.59451747615447,0.19649269329816,0,43.6,32.7,23.7,0,0.000642909446385482,0.000385745667831289,3.85745667831289
"549","unaka","0_10",0.52,62.4,1.3509262485482,0.246635757280942,0,40.3,35.5,24.2,10,7.58680181184669e-05,7.58680181184669e-06,0.0758680181184669
"550","unaka","10_20",0.05,6,1.5096443452381,0.210069553241103,0,40.2,39.3,20.5,10,8.15207946428574e-06,8.15207946428574e-07,0.00815207946428574
"551","unaka","20_40",0.07,8.4,1.50104635443921,0.215883238671701,0,45.7,36,18.3,8,1.16000862271062e-05,2.32001724542124e-06,0.0232001724542124
"552","unaka","40_100",0.02,2.4,1.59451747615447,0.19649269329816,0,58.9,28.85,12.25,10,3.44415774849366e-06,2.06649464909619e-06,0.0206649464909619
"553","urban land","0_10",3.274,392.88,1.3509262485482,0.246635757280942,0,43.63,36.81,19.56,16.9,0.000441054832664112,4.41054832664112e-05,0.441054832664112
"554","urban land","10_20",3.1495,377.94,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000553711400353435,5.53711400353435e-05,0.553711400353435
"555","urban land","20_40",3.025,363,1.50104635443921,0.215883238671701,0,39.07,39.12,21.81,13.7,0.000470231290408817,9.40462580817634e-05,0.940462580817634
"556","urban land","40_100",3.025,363,1.59451747615447,0.19649269329816,0,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,0.000559763940724506,0.000335858364434704,3.35858364434704
"557","vance","0_10",3.25,390,1.3509262485482,0.246635757280942,0,24,51.7,24.3,0,0.000526861236933798,5.26861236933798e-05,0.526861236933798
"558","vance","10_20",2.93,351.6,1.5096443452381,0.210069553241103,0,26,56.5,17.5,0,0.000530790951785716,5.30790951785716e-05,0.530790951785716
"559","vance","20_40",2.81,337.2,1.50104635443921,0.215883238671701,0,27.3,55.8,16.9,0,0.000506152830716902,0.00010123056614338,1.0123056614338
"560","vance","40_100",3.455,414.6,1.59451747615447,0.19649269329816,0,35.84,44.48,26.56,0,0.000661086945613643,0.000396652167368186,3.96652167368186
"561","wadley","0_10",0.246666666666667,29.6,1.3509262485482,0.246635757280942,0,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,3.97652646405988e-05,3.97652646405988e-06,0.0397652646405988
"562","wadley","10_20",0.15,18,1.5096443452381,0.210069553241103,0,46.3,6.5,1.9,0,2.71735982142858e-05,2.71735982142858e-06,0.0271735982142858
"563","wadley","20_40",0.08625,10.35,1.50104635443921,0.215883238671701,0,76.625,10.5,3.5625,0.875,1.53998912579719e-05,3.07997825159439e-06,0.0307997825159439
"564","wadley","40_100",0.264444444444444,31.7333333333333,1.59451747615447,0.19649269329816,0,61.5944444444444,8.85,5.42222222222222,0.5,5.0346357803752e-05,3.02078146822512e-05,0.302078146822512
"565","wagram","0_10",0.25,30,1.3509262485482,0.246635757280942,0,68.1333333333333,9.76666666666667,4.1,1,4.01225095818815e-05,4.01225095818815e-06,0.0401225095818815
"566","wagram","10_20",0.0833333333333333,10,1.57,0.169705627484771,2,61.4333333333333,10.3,3.1,0,1.57e-05,1.57e-06,0.0157
"567","wagram","20_40",0.07,8.4,1.63,0.215883238671701,1,67.925,10.225,5.075,1.75,1.345239e-05,2.690478e-06,0.02690478
"568","wagram","40_100",0.274166666666667,32.9,1.6775,0.105633012516605,4,77.99,9.575,12.2,1.58333333333333,5.43159122916667e-05,3.2589547375e-05,0.32589547375
"569","wahee","0_10",0.9,108,1.3509262485482,0.246635757280942,0,61.8,27.4666666666667,10.6,0,0.000145900034843206,1.45900034843206e-05,0.145900034843206
"570","wahee","10_20",0.8175,98.1,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000143724105346542,1.43724105346542e-05,0.143724105346542
"571","wahee","20_40",0.735,88.2,1.50104635443921,0.215883238671701,0,47.675,33.275,19,0.25,0.000132061307740385,2.64122615480769e-05,0.264122615480769
"572","wahee","40_100",1.025,123,1.59451747615447,0.19649269329816,0,28.73,20.03,51.17,0.4,0.000195341146968732,0.000117204688181239,1.17204688181239
"573","wehadkee","0_10",1.4,168,1.3509262485482,0.246635757280942,0,45.95,34.4,19.65,0,0.000226955609756098,2.26955609756098e-05,0.226955609756098
"574","wehadkee","10_20",1.11,133.2,1.5096443452381,0.210069553241103,0,16.3,35.3,48.4,0,0.000201084626785715,2.01084626785715e-05,0.201084626785715
"575","wehadkee","20_40",1.56,187.2,1.50104635443921,0.215883238671701,0,22.75,41.4,35.85,0,0.00028099587755102,5.6199175510204e-05,0.56199175510204
"576","wehadkee","40_100",1.18666666666667,142.4,1.59451747615447,0.19649269329816,0,38.8666666666667,32.1333333333333,29,0,0.000227059288604397,0.000136235573162638,1.36235573162638
"577","whiteside","0_10",0.05,6,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,7.89866051091617e-06,7.89866051091617e-07,0.00789866051091617
"578","whiteside","10_20",0.05,6,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,8.7904651588099e-06,8.7904651588099e-07,0.0087904651588099
"579","whiteside","20_40",0.05,6,1.21,0.215883238671701,1,47,26.9,26.1,0,7.26e-06,1.452e-06,0.01452
"580","whiteside","40_100",0.05,6,1.30666666666667,0.0550757054728611,3,54.5,24.0666666666667,21.4333333333333,0.333333333333333,7.81386666666669e-06,4.68832000000001e-06,0.0468832000000001
"581","wickham","0_10",0.63625,76.35,1.41,0.246635757280942,1,56.8578947368421,36.7315789473684,20.335,0,0.0001076535,1.076535e-05,0.1076535
"582","wickham","10_20",0.653333333333333,78.4,1.5096443452381,0.210069553241103,0,65.4666666666667,36.62,23.2333333333333,0.0666666666666667,0.000118277212588889,1.18277212588889e-05,0.118277212588889
"583","wickham","20_40",0.797777777777778,95.7333333333333,1.71,0.215883238671701,1,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,0.000163522106666667,3.27044213333333e-05,0.327044213333333
"584","wickham","40_100",1.07631578947368,129.157894736842,1.69,0.19649269329816,1,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,0.000217932194459834,0.0001307593166759,1.307593166759
"585","wilkes","0_10",1.7,204,1.3509262485482,0.246635757280942,0,70.8,23.9,5.3,0,0.000275588954703833,2.75588954703833e-05,0.275588954703833
"586","wilkes","10_20",0.95,114,1.5096443452381,0.210069553241103,0,72.4,23.4,4.2,0,0.000172099455357143,1.72099455357143e-05,0.172099455357143
"587","wilkes","20_40",8.11,973.2,1.50104635443921,0.215883238671701,0,48.7,22.9,28.4,0,0.00146081831214024,0.000292163662428048,2.92163662428048
"588","wilkes","40_100",3.74,448.8,1.59451747615447,0.19649269329816,0,81.2,9.9,8.9,5,0.00067983847113322,0.000407903082679932,4.07903082679932
"589","woden","0_10",0.175,21,1.3509262485482,0.246635757280942,0,73.35,23.625,3.025,0,2.83694512195122e-05,2.83694512195122e-06,0.0283694512195122
"590","woden","10_20",0.15,18,1.5096443452381,0.210069553241103,0,67.55,28.2,4.25,0,2.71735982142858e-05,2.71735982142858e-06,0.0271735982142858
"591","woden","20_40",0.25,30,1.50104635443921,0.215883238671701,0,65.1,28.75,6.15,0,4.50313906331763e-05,9.00627812663526e-06,0.0900627812663526
"592","woden","40_100",0.8375,100.5,1.59451747615447,0.19649269329816,0,59.85,25.3125,14.8375,0,0.000160249006353524,9.61494038121145e-05,0.961494038121145
"593","wrightsville","0_10",2.91777777777778,350.133333333333,1.42666666666667,0.11060440015358,3,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,0.000492308215308643,4.92308215308643e-05,0.492308215308643
"594","wrightsville","10_20",3.01857142857143,362.228571428571,1.67,0.210069553241103,1,15.5428571428571,58,26.4571428571429,0.142857142857143,0.000604057540408163,6.04057540408163e-05,0.604057540408163
"595","wrightsville","20_40",2.97,356.4,1.598,0.0807465169527454,5,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,0.000568261584,0.0001136523168,1.136523168
"596","wrightsville","40_100",6.26518518518519,751.822222222222,1.78454545454545,0.0951171526448975,11,11.9222222222222,45.3555555555556,42.7222222222222,0,0.00134166092929293,0.000804996557575756,8.04996557575756
