"","soil_name","horizon","k_mqevL","k_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","k_g_cm3","k_Mg_horizon","k_Mg_ha"
"300","lenoir","40_100",0.335714285714286,130.928571428571,1.486,0.0702139587261679,5,7.74285714285714,46.4714285714286,45.7857142857143,0,0.000194559857142857,0.000116735914285714,1.16735914285714
"301","leon","0_10",0.07625,29.7375,1.05,0.29698484809835,2,50.95,8.12916666666667,1.325,0,3.1224375e-05,3.1224375e-06,0.031224375
"302","leon","10_20",0.0175,6.825,1.5096443452381,0.210069553241103,0,68.85,4.9125,0.6125,0,1.030332265625e-05,1.030332265625e-06,0.01030332265625
"303","leon","20_40",0.0075,2.925,1.47666666666667,0.21594752448994,3,64.9035714285714,3.72142857142857,1.00357142857143,0,4.31925000000001e-06,8.63850000000002e-07,0.00863850000000002
"304","leon","40_100",0.0226582278481013,8.83670886075949,1.45,0.321403173599764,3,64.0475,4.40740740740741,2.3,0,1.28132278481013e-05,7.68793670886076e-06,0.0768793670886076
"305","lexington","0_10",0.222,86.58,1.3509262485482,0.246635757280942,0,19.16,67.86,12.98,0,0.000116963194599303,1.16963194599303e-05,0.116963194599303
"306","lexington","10_20",0.35,136.5,1.5096443452381,0.210069553241103,0,6.45,65.45,28.1,0,0.000206066453125001,2.06066453125001e-05,0.206066453125001
"307","lexington","20_40",0.31,120.9,1.50104635443921,0.215883238671701,0,7.825,59.825,32.35,0,0.000181476504251701,3.62953008503401e-05,0.362953008503401
"308","lexington","40_100",0.229090909090909,89.3454545454545,1.59451747615447,0.19649269329816,0,24.5272727272727,52.9818181818182,22.4909090909091,0,0.000142462888687692,8.54777332126153e-05,0.854777332126153
"309","lily","0_10",0.497173913043478,193.897826086957,1.39333333333333,0.300222139978605,3,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087,0.000267110273081285,2.67110273081285e-05,0.267110273081285
"310","lily","10_20",0.221666666666667,86.45,1.35833333333333,0.128127540625217,6,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488,0.000114806270155039,1.14806270155039e-05,0.114806270155039
"311","lily","20_40",0.284166666666667,110.825,1.55875,0.122408858222878,8,41.4625,39.3395833333333,19.1958333333333,1.6875,0.000169833338339844,3.39666676679688e-05,0.339666676679688
"312","lily","40_100",0.276346153846154,107.775,1.65714285714286,0.112552795914326,14,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615,0.000176314570467033,0.00010578874228022,1.0578874228022
"313","lloyd","0_10",0.295,115.05,1.415,0.558614357137373,2,58.725,20.675,20.6,7.25,0.000150993058125,1.50993058125e-05,0.150993058125
"314","lloyd","10_20",0.06,23.4,1.51,0.210069553241103,1,50.65,24.05,25.3,11,3.144726e-05,3.144726e-06,0.03144726
"315","lloyd","20_40",0.142857142857143,55.7142857142857,1.57,0.254558441227157,2,35.6,20.6571428571429,43.7428571428571,2.42857142857143,8.53471224489796e-05,1.70694244897959e-05,0.170694244897959
"316","lloyd","40_100",0.111,43.29,1.558,0.228516957795259,5,33.81,23.39,42.8,1.7,6.629924106e-05,3.9779544636e-05,0.39779544636
"317","louisburg","0_10",0.11,42.9,1.3509262485482,0.246635757280942,0,65.2,27.8,7,0,5.79547360627178e-05,5.79547360627178e-06,0.0579547360627178
"318","louisburg","10_20",0.1,39,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.71380235322643e-05,5.71380235322643e-06,0.0571380235322643
"319","louisburg","20_40",0.09,35.1,1.50104635443921,0.215883238671701,0,60.2,30.9,8.9,0,5.26867270408163e-05,1.05373454081633e-05,0.105373454081633
"320","louisburg","40_100",0.123333333333333,48.1,1.59451747615447,0.19649269329816,0,62.4,24.6333333333333,12.9666666666667,0,7.669629060303e-05,4.6017774361818e-05,0.46017774361818
"321","lucy","0_10",0.0842857142857143,32.8714285714286,1.3509262485482,0.246635757280942,0,71.9,7.88571428571429,4.21428571428571,1.85714285714286,4.35821765645666e-05,4.35821765645666e-06,0.0435821765645666
"322","lucy","10_20",0.125,48.75,1.58,0.210069553241103,1,73.3,5.65,5.45,0,7.7025e-05,7.7025e-06,0.077025
"323","lucy","20_40",0.0885714285714286,34.5428571428571,1.50104635443921,0.215883238671701,0,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143,5.17763577436484e-05,1.03552715487297e-05,0.103552715487297
"324","lucy","40_100",0.0636363636363636,24.8181818181818,1.616,0.0512835256198323,5,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455,4.00879517355372e-05,2.40527710413223e-05,0.240527710413223
"325","lynchburg","0_10",0.114,44.46,1.33,0.29698484809835,2,52.36,27.4,10.38,0,5.91318e-05,5.91318e-06,0.0591318
"326","lynchburg","10_20",0.072,28.08,1.7,0.0565685424949239,2,74.02,21.9,7.8,0,4.7736e-05,4.7736e-06,0.047736
"327","lynchburg","20_40",0.033,12.87,1.71,0.0989949493661167,2,56.32,18.9,9.27,0,2.20077e-05,4.40154e-06,0.0440154
"328","lynchburg","40_100",0.0611764705882353,23.8588235294118,1.816,0.0931665175908169,5,61.5529411764706,16.3294117647059,17.8058823529412,0,4.33276235294118e-05,2.59965741176471e-05,0.259965741176471
"329","madison","0_10",0.366,142.74,1.35,0.306104557300279,3,59.84,19.96,20.2,4.4,0.000184220244,1.84220244e-05,0.184220244
"330","madison","10_20",0.18,70.2,1.765,0.0212132034355964,2,49.45,21.5666666666667,28.9833333333333,4.5,0.000118327365,1.18327365e-05,0.118327365
"331","madison","20_40",0.22,85.8,1.47666666666667,0.0929157324317756,3,37.65,18.1333333333333,44.2166666666667,0.833333333333333,0.000125642183333334,2.51284366666667e-05,0.251284366666667
"332","madison","40_100",0.18,70.2,1.46444444444444,0.07650344945019,9,41.00625,17.0875,41.90625,0.25,0.00010254699,6.15281939999998e-05,0.615281939999998
"333","malbis","0_10",0.0927777777777778,36.1833333333333,1.58666666666667,0.108750478926148,6,60.0388888888889,31.9444444444444,6.41666666666667,1,5.68367800000001e-05,5.68367800000001e-06,0.0568367800000001
"334","malbis","10_20",0.122,47.58,1.63857142857143,0.162729691147474,7,58.26875,33.7875,7.23125,1.5,7.67937801428572e-05,7.67937801428572e-06,0.0767937801428572
"335","malbis","20_40",0.099,38.61,1.67,0.0616441400296898,9,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857,6.34654632857143e-05,1.26930926571429e-05,0.126930926571429
"336","malbis","40_100",0.0960869565217391,37.4739130434783,1.72321428571429,0.0730830867310459,28,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944,6.34477833960285e-05,3.80686700376171e-05,0.380686700376171
"337","mantachie","0_10",0.2625,102.375,1.55,0.0294392028877595,4,44.425,31.2083333333333,24.375,0.583333333333333,0.000157755609375,1.57755609375e-05,0.157755609375
"338","mantachie","10_20",0.12625,49.2375,1.635,0.0777817459305201,2,43.1125,35.275,21.6125,1.5,7.92957628125e-05,7.92957628125e-06,0.0792957628125
"339","mantachie","20_40",0.0890909090909091,34.7454545454545,1.595,0.106160256216722,6,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545,5.46129054545455e-05,1.09225810909091e-05,0.109225810909091
"340","mantachie","40_100",0.1375,53.625,1.61384615384615,0.12692113440627,13,56.19375,24.603125,19.203125,1.5,8.52443624999998e-05,5.11466174999999e-05,0.511466174999999
"341","mascotte","0_10",0.065,25.35,1.3509262485482,0.246635757280942,0,33.05,6,2.4,0,3.42459804006969e-05,3.42459804006969e-06,0.0342459804006969
"342","mascotte","10_20",0.01,3.9,1.5096443452381,0.210069553241103,0,63.6,4,2.7,0,5.88761294642859e-06,5.88761294642859e-07,0.00588761294642859
"343","mascotte","20_40",0,0,1.50104635443921,0.215883238671701,0,28.05,4.6,1.15,0,0,0,0
"344","mascotte","40_100",0.01,3.9,1.59451747615447,0.19649269329816,0,42.5555555555556,5.32,11.36,0,6.21861815700243e-06,3.73117089420146e-06,0.0373117089420146
"345","mattex","0_10",0.17,66.3,1.24,0.246635757280942,1,11.5,58,30.5,0,8.2212e-05,8.2212e-06,0.082212
"346","mattex","10_20",0.15,58.5,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,8.57070352983965e-05,8.57070352983965e-06,0.0857070352983965
"347","mattex","20_40",0.13,50.7,1.47,0.0565685424949239,2,23.3,46.25,30.45,0.5,7.4156355e-05,1.4831271e-05,0.14831271
"348","mattex","40_100",0.05,19.5,1.715,0.0212132034355964,2,46.3,37.35,16.35,2,3.277365e-05,1.966419e-05,0.1966419
"349","mclaurin","0_10",0.07,27.3,1.4,0.246635757280942,1,53.2,40.6,6.2,0,3.822e-05,3.822e-06,0.03822
"350","mclaurin","10_20",0.07,27.3,1.59,0.210069553241103,1,56.9,39,4.1,0,4.3407e-05,4.3407e-06,0.043407
"351","mclaurin","20_40",0.05,19.5,1.62,0.215883238671701,1,50.4,39.5,10.1,0,3.159e-05,6.318e-06,0.06318
"352","mclaurin","40_100",0.05,19.5,1.6,0.19649269329816,1,46.7,38.3,15,0,3.12e-05,1.872e-05,0.1872
"353","mecklenburg","0_10",0.333333333333333,130,1.61,0.0424264068711927,2,39.8333333333333,28.6,31.5666666666667,1.66666666666667,0.000205811666666667,2.05811666666667e-05,0.205811666666667
"354","mecklenburg","10_20",0.24,93.6,1.5096443452381,0.210069553241103,0,40.7,33.9,25.4,0,0.000141302710714286,1.41302710714286e-05,0.141302710714286
"355","mecklenburg","20_40",0.19,74.1,1.41,0.215883238671701,1,21.2,21.15,57.65,0,0.000104481,2.08962e-05,0.208962
"356","mecklenburg","40_100",0.101,39.39,1.346,0.146901327427631,5,25.36,33.84,40.8,0.1,5.296592106e-05,3.1779552636e-05,0.31779552636
"357","meggett","0_10",0.0433333333333333,16.9,1.37,0.113137084989848,2,69.0333333333333,21.7166666666667,8.13333333333333,0,2.3153e-05,2.3153e-06,0.023153
"358","meggett","10_20",0.02,7.8,1.515,0.0494974746830584,2,62.7,22.3666666666667,8.2,0,1.1817e-05,1.1817e-06,0.011817
"359","meggett","20_40",0.271666666666667,105.95,1.7,0.0565685424949239,2,48.25,18.65,20.8166666666667,0,0.000180115,3.6023e-05,0.36023
"360","meggett","40_100",0.185714285714286,72.4285714285714,1.75,0.0707106781186548,5,46.3285714285714,18.75,42.9642857142857,0.857142857142857,0.000125663571428571,7.53981428571429e-05,0.753981428571429
"361","moko","0_10",0.572946428571429,223.449107142857,1.29,0.246635757280942,1,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143,0.000287477251745855,2.87477251745855e-05,0.287477251745855
"362","moko","10_20",0.445964912280702,173.926315789474,1.37,0.210069553241103,1,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561,0.000237066755697138,2.37066755697138e-05,0.237066755697138
"363","moko","20_40",0.393,153.27,1.52,0.215883238671701,1,29.99,42.65,27.356,0.66,0.00023143279536,4.6286559072e-05,0.46286559072
"364","moko","40_100",0.185,72.15,1.47,0.19649269329816,1,46.1,33.075,20.825,0,0.0001060605,6.36363e-05,0.636363
"365","mollville","0_10",0.126666666666667,49.4,1.335,0.388908729652601,2,39.7333333333333,46.3,13.9666666666667,0,6.5949e-05,6.5949e-06,0.065949
"366","mollville","10_20",0.09,35.1,1.57,0.0282842712474619,2,61.9,28,10.1,0,5.5107e-05,5.5107e-06,0.055107
"367","mollville","20_40",0.0825,32.175,1.7125,0.199895806192459,4,46.525,37.225,16.25,0,5.50996875e-05,1.10199375e-05,0.110199375
"368","mollville","40_100",0.12,46.8,1.65777777777778,0.158727579344122,9,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111,7.74977955555557e-05,4.64986773333334e-05,0.464986773333334
"369","nikwasi","0_10",0.17,66.3,0.96,0.246635757280942,1,70,17.5,12.5,0,6.3648e-05,6.3648e-06,0.063648
"370","nikwasi","10_20",0.095,37.05,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.42811223556511e-05,5.42811223556511e-06,0.0542811223556511
"371","nikwasi","20_40",0.02,7.8,1.24,0.215883238671701,1,80.1,13.6,6.3,5,9.1884e-06,1.83768e-06,0.0183768
"372","nikwasi","40_100",0.02,7.8,1.325,0.00707106781186548,2,92.6666666666667,4.66666666666667,2.66666666666667,34,6.8211e-06,4.09266e-06,0.0409266
"373","nixa","0_10",0.255714285714286,99.7285714285714,1.3509262485482,0.246635757280942,0,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714,0.000131502145477894,1.31502145477894e-05,0.131502145477894
"374","nixa","10_20",0.14375,56.0625,1.5096443452381,0.210069553241103,0,19.2875,70.8875,9.8375,4.9375,8.0455610822231e-05,8.0455610822231e-06,0.080455610822231
"375","nixa","20_40",0.116774193548387,45.541935483871,1.50104635443921,0.215883238671701,0,22.6,66.0774193548387,11.3322580645161,2.41935483870968,6.67066718071984e-05,1.33413343614397e-05,0.133413343614397
"376","nixa","40_100",0.172298850574713,67.1965517241379,1.96,0.212132034355964,2,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954,0.000129540431089972,7.77242586539834e-05,0.777242586539834
"377","noark","0_10",0.325581395348837,126.976744186047,1.3509262485482,0.246635757280942,0,17.9860465116279,71.5581395348837,10.4581395348837,0,0.00017153621667612,1.7153621667612e-05,0.17153621667612
"378","noark","10_20",0.159090909090909,62.0454545454545,1.5096443452381,0.210069553241103,0,16.5272727272727,73.5045454545455,9.95909090909091,0,9.3666569602273e-05,9.3666569602273e-06,0.093666569602273
"379","noark","20_40",0.18,70.2,1.50104635443921,0.215883238671701,0,14.056,67.232,18.718,0.74,0.000104593690521428,2.09187381042857e-05,0.209187381042857
"380","noark","40_100",0.221052631578947,86.2105263157895,1.44,0.19649269329816,1,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403,0.000123184859833795,7.3910915900277e-05,0.73910915900277
"381","norfolk","0_10",0.133076923076923,51.9,1.735,0.0443471156521669,4,76.7230769230769,13.1,4.5,0.153846153846154,8.9907966923077e-05,8.9907966923077e-06,0.089907966923077
"382","norfolk","10_20",0.174615384615385,68.1,1.72,0.0565685424949239,2,82.6230769230769,12.0153846153846,4.52307692307692,0,0.000117132,1.17132e-05,0.117132
"383","norfolk","20_40",0.145652173913043,56.804347826087,1.774,0.0622896460095898,5,68.3,13.5086956521739,10.9565217391304,0.260869565217391,0.000100508032400756,2.01016064801512e-05,0.201016064801512
"384","norfolk","40_100",0.100172413793103,39.0672413793103,1.70833333333333,0.0649207661873529,18,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276,6.6463705707491e-05,3.98782234244946e-05,0.398782234244946
"385","ocilla","0_10",0.108181818181818,42.1909090909091,1.3509262485482,0.246635757280942,0,64.4272727272727,8.90909090909091,2.93636363636364,0,5.699680654102e-05,5.699680654102e-06,0.05699680654102
"386","ocilla","10_20",0.0733333333333333,28.6,1.5096443452381,0.210069553241103,0,52.4,6.6,3.4,0,4.31758282738097e-05,4.31758282738097e-06,0.0431758282738097
"387","ocilla","20_40",0.0383333333333333,14.95,1.50104635443921,0.215883238671701,0,55.2416666666667,8.175,3.31666666666667,0,2.24406429988662e-05,4.48812859977324e-06,0.0448812859977324
"388","ocilla","40_100",0.0894736842105263,34.8947368421053,1.59451747615447,0.19649269329816,0,51.8027777777778,9.11842105263158,12.9078947368421,0,5.56402677205481e-05,3.33841606323288e-05,0.333841606323288
"389","olustee","0_10",0.04,15.6,1.3509262485482,0.246635757280942,0,36.025,7.75,2.225,0,2.10744494773519e-05,2.10744494773519e-06,0.0210744494773519
"390","olustee","10_20",0.025,9.75,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.42845058830661e-05,1.42845058830661e-06,0.0142845058830661
"391","olustee","20_40",0.01,3.9,1.50104635443921,0.215883238671701,0,46.86,5.4,3.1,0,5.85408078231292e-06,1.17081615646258e-06,0.0117081615646258
"392","olustee","40_100",0.00909090909090909,3.54545454545455,1.59451747615447,0.19649269329816,0,52.8818181818182,5.21818181818182,9.81818181818182,0,5.65328923363858e-06,3.39197354018315e-06,0.0339197354018315
"393","orangeburg","0_10",0.188333333333333,73.45,1.76333333333333,0.185022521151706,3,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692,0.0001292677625,1.292677625e-05,0.1292677625
"394","orangeburg","10_20",0.137222222222222,53.5166666666667,1.83,0.210069553241103,1,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895,9.711078e-05,9.711078e-06,0.09711078
"395","orangeburg","20_40",0.130625,50.94375,1.73111111111111,0.0964940988408675,9,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857,8.79625192023809e-05,1.75925038404762e-05,0.175925038404762
"396","orangeburg","40_100",0.146164383561644,57.0041095890411,1.683125,0.0878421880419653,16,56.6493670886076,10.6625,26.32125,0.575,9.53933579608305e-05,5.72360147764983e-05,0.572360147764983
"397","ouachita","0_10",0.1,39,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,5.13412933209551e-05,5.13412933209551e-06,0.0513412933209551
"398","ouachita","10_20",0.1,39,1.54,0.210069553241103,1,16.6,60.7,22.7,1,5.94594e-05,5.94594e-06,0.0594594
"399","ouachita","20_40",0.09,35.1,1.46,0.215883238671701,1,17.9,60,22.1,0,5.1246e-05,1.02492e-05,0.102492
"400","ouachita","40_100",0.06,23.4,1.56,0.19649269329816,1,20.9,58,21.1,0,3.6504e-05,2.19024e-05,0.219024
"401","pacolet","0_10",0.137142857142857,53.4857142857143,1.16,0.0888819441731559,3,60.1285714285714,19.9714285714286,19.9,10.2857142857143,5.56618187755102e-05,5.56618187755102e-06,0.0556618187755102
"402","pacolet","10_20",0.0875714285714286,34.1528571428571,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.00365834646829e-05,5.00365834646829e-06,0.0500365834646829
"403","pacolet","20_40",0.038,14.82,1.4325,0.177270979012358,4,50.52,20.96,28.52,12.6,1.85547141e-05,3.71094282e-06,0.0371094282
"404","pacolet","40_100",0.0407142857142857,15.8785714285714,1.60272727272727,0.269224475450911,11,45.7,15.4642857142857,38.8357142857143,7.14285714285714,2.36312323747681e-05,1.41787394248608e-05,0.141787394248608
"405","pamlico","0_10",0.555,216.45,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000284944177931301,2.84944177931301e-05,0.284944177931301
"406","pamlico","10_20",0.555,216.45,1.5096443452381,0.210069553241103,0,9.15000000000001,34.9,26.45,0,0.000326762518526787,3.26762518526787e-05,0.326762518526787
"407","pamlico","20_40",0.125,48.75,1.50104635443921,0.215883238671701,0,68.45,28.95,2.6,0,7.31760097789115e-05,1.46352019557823e-05,0.146352019557823
"408","pamlico","40_100",0.0386666666666667,15.08,1.59451747615447,0.19649269329816,0,78.8066666666667,5.56666666666667,2.62666666666667,0,2.40453235404094e-05,1.44271941242456e-05,0.144271941242456
"409","pantego","0_10",0.11,42.9,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,5.64754226530506e-05,5.64754226530506e-06,0.0564754226530506
"410","pantego","10_20",0.11,42.9,1.5096443452381,0.210069553241103,0,38.4,26.9,19.7,0,6.47637424107145e-05,6.47637424107145e-06,0.0647637424107145
"411","pantego","20_40",0.085,33.15,1.50104635443921,0.215883238671701,0,26.65,31.65,16.45,0,4.97596866496598e-05,9.95193732993197e-06,0.0995193732993197
"412","pantego","40_100",0.0275,10.725,1.59451747615447,0.19649269329816,0,47.925,28.225,18.95,0,1.71011999317567e-05,1.0260719959054e-05,0.10260719959054
"413","pelham","0_10",0.0290909090909091,11.3454545454545,1.6,0.246635757280942,1,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,1.81362247933884e-05,1.81362247933884e-06,0.0181362247933884
"414","pelham","10_20",0,0,1.5096443452381,0.210069553241103,0,31.2,7,2.2,0,0,0,0
"415","pelham","20_40",0.011,4.29,1.65,0.215883238671701,1,60.9,9.24,3.54,0,7.0785e-06,1.4157e-06,0.014157
"416","pelham","40_100",0.0293548387096774,11.4483870967742,1.8,0.0360555127546399,3,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,2.06004493236212e-05,1.23602695941727e-05,0.123602695941727
"417","plott","0_10",0.57,222.3,0.95,0.246635757280942,1,46.2,37.3,16.5,2,0.0002069613,2.069613e-05,0.2069613
"418","plott","10_20",0.36,140.4,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000205696884716152,2.05696884716152e-05,0.205696884716152
"419","plott","20_40",0.15,58.5,0.96,0.215883238671701,1,46.9,40.7,12.4,8,5.16672e-05,1.033344e-05,0.1033344
"420","plott","40_100",0.0566666666666667,22.1,1.18666666666667,0.128970280814354,3,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,2.37776355555556e-05,1.42665813333334e-05,0.142665813333334
"421","plummer","0_10",0.052,20.28,1.3509262485482,0.246635757280942,0,40.34,7.56,4.52,0,2.73967843205575e-05,2.73967843205575e-06,0.0273967843205575
"422","plummer","10_20",0.0166666666666667,6.5,1.5096443452381,0.210069553241103,0,52.3666666666667,5.96666666666667,2.4,0,9.81268824404765e-06,9.81268824404765e-07,0.00981268824404765
"423","plummer","20_40",0.0125,4.875,1.50104635443921,0.215883238671701,0,66.675,7.35,3.225,0,7.31760097789115e-06,1.46352019557823e-06,0.0146352019557823
"424","plummer","40_100",0.00944444444444444,3.68333333333333,1.59451747615447,0.19649269329816,0,52.2722222222222,4.71111111111111,2.12222222222222,0,5.8731393705023e-06,3.52388362230138e-06,0.0352388362230138
"425","poarch","0_10",0.0633333333333333,24.7,1.3509262485482,0.246635757280942,0,51.3,25.2,4.66666666666667,0,3.33678783391405e-05,3.33678783391406e-06,0.0333678783391406
"426","poarch","10_20",0.05,19.5,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,2.85690117661322e-05,2.85690117661322e-06,0.0285690117661322
"427","poarch","20_40",0.0366666666666667,14.3,1.50104635443921,0.215883238671701,0,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,2.13934129922524e-05,4.27868259845049e-06,0.0427868259845049
"428","poarch","40_100",0.0355555555555556,13.8666666666667,1.59451747615447,0.19649269329816,0,70.2555555555556,20.4666666666667,14.6,0.222222222222222,2.2061507575262e-05,1.32369045451572e-05,0.132369045451572
"429","ponzer","0_10",0.43,167.7,0.8,0.246635757280942,1,59.5,13.6,46.6,0,0.00013416,1.3416e-05,0.13416
"430","ponzer","10_20",0.275,107.25,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000157129564713727,1.57129564713727e-05,0.157129564713727
"431","ponzer","20_40",0.12,46.8,0.72,0.215883238671701,1,69.1666666666667,42.6333333333333,24.8666666666667,0,3.3696e-05,6.7392e-06,0.067392
"432","ponzer","40_100",0.111428571428571,43.4571428571429,1.15,0.240416305603426,2,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,4.99043204081633e-05,2.9942592244898e-05,0.29942592244898
"433","portia","0_10",0.416666666666667,162.5,1.3509262485482,0.246635757280942,0,34.0458333333333,55.7708333333333,10.1833333333333,0,0.000219525515389083,2.19525515389083e-05,0.219525515389083
"434","portia","10_20",0.2,78,1.5096443452381,0.210069553241103,0,38.0384615384615,51.0538461538462,10.9,0,0.000117752258928572,1.17752258928572e-05,0.117752258928572
"435","portia","20_40",0.493548387096774,192.483870967742,1.50104635443921,0.215883238671701,0,28.7516129032258,53.6387096774194,17.6129032258065,0,0.000288927212804476,5.77854425608953e-05,0.577854425608953
"436","portia","40_100",0.52169014084507,203.459154929577,1.59451747615447,0.19649269329816,0,27.6267605633803,37.1450704225352,35.230985915493,0,0.000324419178218831,0.000194651506931299,1.94651506931299
"437","pottsburg","0_10",0.02375,9.2625,1.3509262485482,0.246635757280942,0,47.425,4.175,1.7625,0,1.25129543771777e-05,1.25129543771777e-06,0.0125129543771777
"438","pottsburg","10_20",0.015,5.85,1.5096443452381,0.210069553241103,0,47.6,5,1.85,0,8.83141941964289e-06,8.83141941964289e-07,0.00883141941964289
"439","pottsburg","20_40",0.00375,1.4625,1.50104635443921,0.215883238671701,0,47.2,4.8375,1.6875,0,2.19528029336734e-06,4.39056058673469e-07,0.00439056058673469
"440","pottsburg","40_100",0.00222222222222222,0.866666666666667,1.59451747615447,0.19649269329816,0,44.3944444444444,4.37777777777778,1.92777777777778,0,1.38191514600054e-06,8.29149087600324e-07,0.00829149087600324
"441","providence","0_10",0.203333333333333,79.3,1.21333333333333,0.204287379280594,3,14.5,75.5,10,0,9.62173333333331e-05,9.62173333333331e-06,0.0962173333333331
"442","providence","10_20",0.1125,43.875,1.5275,0.0846069343099804,4,15.625,68.425,15.95,0,6.70190625e-05,6.70190625e-06,0.0670190625
"443","providence","20_40",0.116666666666667,45.5,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,0,7.12833333333335e-05,1.42566666666667e-05,0.142566666666667
