"soil_name","horizon","ca_per","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","ca_g_m2","total_ca_horizon"
"orangeburg","40_100",0.26787,1.683125,0.0878421880419653,16,56.6493670886076,10.6625,26.32125,0.575,0.448266256260937,26.89598
"ouachita","0_10",8.53,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,11.2292623596858,112.29262
"ouachita","10_20",8.53,1.54,0.210069553241103,1,16.6,60.7,22.7,1,13.004838,130.04838
"ouachita","20_40",3.07,1.46,0.215883238671701,1,17.9,60,22.1,0,4.4822,89.644
"ouachita","40_100",1.22,1.56,0.19649269329816,1,20.9,58,21.1,0,1.9032,114.192
"pacolet","0_10",0.0108285714285714,1.16,0.0888819441731559,3,60.1285714285714,19.9714285714286,19.9,10.2857142857143,0.0112691395918367,0.11269
"pacolet","10_20",0.00643428571428571,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00942672739887614,0.09427
"pacolet","20_40",0.00204,1.4325,0.177270979012358,4,50.52,20.96,28.52,12.6,0.0025540902,0.05108
"pacolet","40_100",0.000785714285714286,1.60272727272727,0.269224475450911,11,45.7,15.4642857142857,38.8357142857143,7.14285714285714,0.00116933673469388,0.07016
"pamlico","0_10",1.63,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,2.14580277213223,21.45803
"pamlico","10_20",1.63,1.5096443452381,0.210069553241103,0,9.15000000000001,34.9,26.45,0,2.4607202827381,24.6072
"pamlico","20_40",1.325,1.50104635443921,0.215883238671701,0,68.45,28.95,2.6,0,1.98888641963195,39.77773
"pamlico","40_100",0.0337866666666667,1.59451747615447,0.19649269329816,0,78.8066666666667,5.56666666666667,2.62666666666667,0,0.0538734304610057,3.23241
"pantego","0_10",0.0082,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0107948360315854,0.10795
"pantego","10_20",0.0082,1.5096443452381,0.210069553241103,0,38.4,26.9,19.7,0,0.0123790836309524,0.12379
"pantego","20_40",0.0035,1.50104635443921,0.215883238671701,0,26.65,31.65,16.45,0,0.00525366224053724,0.10507
"pantego","40_100",0.0019,1.59451747615447,0.19649269329816,0,47.925,28.225,18.95,0,0.00302958320469349,0.18177
"pelham","0_10",0.0231818181818182,1.6,0.246635757280942,1,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,0.0370571900826446,0.37057
"pelham","10_20",4e-04,1.5096443452381,0.210069553241103,0,31.2,7,2.2,0,0.00060385773809524,0.00604
"pelham","20_40",0.0012,1.65,0.215883238671701,1,60.9,9.24,3.54,0,0.00198,0.0396
"pelham","40_100",0.00190322580645161,1.8,0.0360555127546399,3,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,0.00342470135275754,0.20548
"plott","0_10",0.236,0.95,0.246635757280942,1,46.2,37.3,16.5,2,0.219716,2.19716
"plott","10_20",0.1295,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.189727539677647,1.89728
"plott","20_40",0.023,0.96,0.215883238671701,1,46.9,40.7,12.4,8,0.0203136,0.40627
"plott","40_100",0.0114,1.18666666666667,0.128970280814354,3,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,0.0122653866666667,0.73592
"plummer","0_10",0.00508,1.3509262485482,0.246635757280942,0,40.34,7.56,4.52,0,0.00686270534262486,0.06863
"plummer","10_20",0.0142666666666667,1.5096443452381,0.210069553241103,0,52.3666666666667,5.96666666666667,2.4,0,0.0215375926587302,0.21538
"plummer","20_40",0.001,1.50104635443921,0.215883238671701,0,66.675,7.35,3.225,0,0.00150104635443921,0.03002
"plummer","40_100",0.000844444444444444,1.59451747615447,0.19649269329816,0,52.2722222222222,4.71111111111111,2.12222222222222,0,0.00134648142430822,0.08079
"poarch","0_10",0.0556666666666667,1.3509262485482,0.246635757280942,0,51.3,25.2,4.66666666666667,0,0.0752015611691831,0.75202
"poarch","10_20",0.0453,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0663680119490147,0.66368
"poarch","20_40",0.0349333333333333,1.50104635443921,0.215883238671701,0,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,0.0522617641395817,1.04524
"poarch","40_100",0.0503111111111111,1.59451747615447,0.19649269329816,0,70.2555555555556,20.4666666666667,14.6,0.222222222222222,0.0800436749205017,4.80262
"ponzer","0_10",0.2622,0.8,0.246635757280942,1,59.5,13.6,46.6,0,0.20976,2.0976
"ponzer","10_20",0.147533333333333,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.216147771071626,2.16148
"ponzer","20_40",0.0328666666666667,0.72,0.215883238671701,1,69.1666666666667,42.6333333333333,24.8666666666667,0,0.023664,0.47328
"ponzer","40_100",0.008,1.15,0.240416305603426,2,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,0.00918685714285714,0.55121
"portia","0_10",2.04966666666667,1.3509262485482,0.246635757280942,0,34.0458333333333,55.7708333333333,10.1833333333333,0,2.76894850077429,27.68949
"portia","10_20",0.797230769230769,1.5096443452381,0.210069553241103,0,38.0384615384615,51.0538461538462,10.9,0,1.20353492261905,12.03535
"portia","20_40",0.807806451612903,1.50104635443921,0.215883238671701,0,28.7516129032258,53.6387096774194,17.6129032258065,0,1.21255492928602,24.2511
"portia","40_100",1.55557746478873,1.59451747615447,0.19649269329816,0,27.6267605633803,37.1450704225352,35.230985915493,0,2.4803954531177,148.82373
"pottsburg","0_10",0.003825,1.3509262485482,0.246635757280942,0,47.425,4.175,1.7625,0,0.00516729290069686,0.05167
"pottsburg","10_20",9e-04,1.5096443452381,0.210069553241103,0,47.6,5,1.85,0,0.00135867991071429,0.01359
"pottsburg","20_40",0.000425,1.50104635443921,0.215883238671701,0,47.2,4.8375,1.6875,0,0.000637944700636664,0.01276
"pottsburg","40_100",0.000377777777777778,1.59451747615447,0.19649269329816,0,44.3944444444444,4.37777777777778,1.92777777777778,0,0.000602373268769466,0.03614
"providence","0_10",0.0821333333333333,1.21333333333333,0.204287379280594,3,14.5,75.5,10,0,0.0996551111111108,0.99655
"providence","10_20",0.0245,1.5275,0.0846069343099804,4,15.625,68.425,15.95,0,0.03742375,0.37424
"providence","20_40",0.0338,1.56666666666667,0.0152752523165195,3,11.1666666666667,65.0333333333333,23.8,0,0.0529533333333334,1.05907
"providence","40_100",0.0159285714285714,1.635,0.0988571053224161,12,19.2285714285714,57.4071428571429,23.3642857142857,0,0.0260432142857143,1.56259
"rains","0_10",0.0202153846153846,1.35,0.06557438524302,3,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,0.0272487834319527,0.27249
"rains","10_20",0.02636,1.465,0.0777817459305203,2,61.8,25.74,8.72,0,0.0386174,0.38617
"rains","20_40",0.00772,1.5725,0.0602079728939614,4,69.58,20.0333333333333,12.1066666666667,0.133333333333333,0.0121235137333333,0.24247
"rains","40_100",0.0219933333333333,1.69714285714286,0.0446147530585589,7,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,0.0372760608000001,2.23656
"reddies","0_10",1.72695,0.91,0.197989898732233,2,64.475,31.025,8.05,0,1.5715245,15.71524
"reddies","10_20",0.489733333333333,1.34,0.210069553241103,1,68.2,21.8,10,3.33333333333333,0.634367911111111,6.34368
"reddies","20_40",0.17795,1.24333333333333,0.280059517483933,3,69.95,23.375,6.675,0,0.221251166666666,4.42502
"reddies","40_100",0.0463090909090909,1.23,0.13076696830622,3,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,0.0306031522314049,1.83619
"rexor","0_10",0.0772,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.101629431907121,1.01629
"rexor","10_20",0.0772,1.5096443452381,0.210069553241103,0,26.7,62.3,10.9,0,0.116544543452381,1.16545
"rexor","20_40",0.07675,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.112412443549187,2.24825
"rexor","40_100",0.0763,1.59451747615447,0.19649269329816,0,27.35,54.45,20.2,0,0.121661683430586,7.2997
"rosman","0_10",0.0974,1.1,0.212132034355964,2,43.3,41.35,15.35,0,0.10714,1.0714
"rosman","10_20",0.1872,1.33,0.210069553241103,1,62.4,25.2,12.4,1,0.24648624,2.46486
"rosman","20_40",0.0801,1.24,0.127279220613579,2,43.7,41.7,14.6,0,0.099324,1.98648
"rosman","40_100",0.0514888888888889,1.29,0.132233559604642,8,69.6222222222222,23.7555555555556,6.62222222222222,0,0.0664206666666667,3.98524
"ruston","0_10",0.0388933333333333,1.49,0.0367423461417477,5,65.26,29.2666666666667,5.47333333333333,0.0666666666666667,0.0579124326222222,0.57912
"ruston","10_20",0.0377555555555556,1.7175,0.17423642940939,4,57.8,31.1888888888889,11.0111111111111,0,0.0648451666666667,0.64845
"ruston","20_40",0.0223866666666667,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,0.0380878911333333,0.76176
"ruston","40_100",0.0252325581395349,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,0.0441945839563517,2.65168
"rutlege","0_10",9e-04,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,0.00121583362369338,0.01216
"rutlege","10_20",2e-04,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,0.00030192886904762,0.00302
"rutlege","20_40",0.0018,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,0.00270188343799058,0.05404
"rutlege","40_100",0.0207111111111111,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,0.0330242286172437,1.98145
"sacul","0_10",0.0226285714285714,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,0.0320545028571429,0.32055
"sacul","10_20",0.00132,1.48,0.210069553241103,1,36.82,41.44,36.78,0,0.0019536,0.01954
"sacul","20_40",0.007,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.011224,0.22448
"sacul","40_100",0.004,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.00645691428571429,0.38741
"saffell","0_10",1.75935,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,2.22820508942182,22.28205
"saffell","10_20",0.67435,1.38,0.210069553241103,1,18,65.775,16.225,11.75,0.8212571475,8.21257
"saffell","20_40",0.392571428571429,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,0.452287151020408,9.04574
"saffell","40_100",0.1024,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,0.100008228571429,6.00049
"sapelo","0_10",0.0166571428571429,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,0.0225025715115314,0.22503
"sapelo","10_20",0.1371,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,0.208392,2.08392
"sapelo","20_40",0.00173,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,0.00259681019317983,0.05194
"sapelo","40_100",0.0132774193548387,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,0.0213766451612903,1.2826
"saucier","0_10",0.03205,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,0.044373225,0.44373
"saucier","10_20",0.058,1.59,0.210069553241103,1,44.3,39.5,16.2,1,0.0912978,0.91298
"saucier","20_40",0.00665,1.67,0.014142135623731,2,53.65,25.925,14.175,1,0.010994445,0.21989
"saucier","40_100",0.00876,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,0.014686797,0.88121
"saunook","0_10",0.238,1.3,0.246635757280942,1,43.1,32.2,24.7,16,0.259896,2.59896
"saunook","10_20",0.212333333333333,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,0.252910233333333,2.5291
"saunook","20_40",0.105866666666667,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,0.135241137777778,2.70482
"saunook","40_100",0.06395,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,0.05650462125,3.39028
"sharkey","0_10",4.48420476190476,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,6.89252166603175,68.92522
"sharkey","10_20",1.72854545454545,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,3.19981106082645,31.99811
"sharkey","20_40",5.17857948717949,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,0,9.3621319157509,187.24264
"sharkey","40_100",6.0369375,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,10.9394206706971,656.36524
"smithdale","0_10",1.89303333333333,1.57,0.0264575131106459,3,74.7,19.7083333333333,5.59166666666667,2.5,2.897760775,28.97761
"smithdale","10_20",0.05,1.5096443452381,0.210069553241103,0,74.72,19.94,5.34,4.2,0.072311964136905,0.72312
"smithdale","20_40",0.076,1.5575,0.0903234926989282,4,68.1714285714286,20.7285714285714,11.1,3.42857142857143,0.1143116,2.28623
"smithdale","40_100",0.05892,1.7,0.05,5,62.636,16.14,21.224,1.04,0.0991222944,5.94734
"smithton","0_10",0,1.3509262485482,0.246635757280942,0,48.6,45.5,5.9,0,0,NA
"smithton","10_20",0,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0,NA
"smithton","20_40",0,1.50104635443921,0.215883238671701,0,51.7,41.6,6.7,0,0,NA
"smithton","40_100",0,1.59451747615447,0.19649269329816,0,51.8,40.05,8.15,0,0,NA
"susquehanna","0_10",0.216933333333333,1.36,0.226274169979695,2,59.6333333333333,36.2666666666667,4.1,0.333333333333333,0.294045902222222,2.94046
"susquehanna","10_20",0.048,1.475,0.162634559672906,2,29.7,44.95,25.35,0.5,0.070446,0.70446
"susquehanna","20_40",1.60865,1.77,0.0761577310586392,4,30.8,19.95,49.25,0,2.8473105,56.94621
"susquehanna","40_100",3.3114,1.88333333333333,0.0553774924194538,6,32.9857142857143,18.0571428571429,48.9571428571429,0,6.23646999999999,374.1882
"tate","0_10",0.0486,1.55,0.246635757280942,1,72.6666666666667,37,14.3,10.3333333333333,0.0675459,0.67546
"tate","10_20",0.0025,1.345,0.205060966544099,2,57.8,24.25,17.95,12,0.002959,0.02959
"tate","20_40",0.0019,1.505,0.0919238815542513,2,51.95,24.5,23.55,9,0.002602145,0.05204
"tate","40_100",0.0032,1.526,0.0998999499499374,5,58.04,21.62,20.34,16,0.004101888,0.24611
"tippah","0_10",0.0382,1.29,0.246635757280942,1,9.8,81.3,8.9,0,0.049278,0.49278
"tippah","10_20",0.02885,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0422674866386109,0.42267
"tippah","20_40",0.0195,1.505,0.0919238815542513,2,6.15,70.15,23.7,0,0.0293475,0.58695
"tippah","40_100",0.112333333333333,1.76333333333333,0.187171935218219,3,4.7,58.4333333333333,36.8666666666667,0,0.198081111111111,11.88487
"toccoa","0_10",3.665,1.32,0.246635757280942,1,38.65,37.15,24.2,1,4.789422,47.89422
"toccoa","10_20",1.18,1.45,0.210069553241103,1,62.25,23.925,13.825,0.25,1.7067225,17.06723
"toccoa","20_40",0.246666666666667,1.66,0.215883238671701,1,65.5333333333333,23.9333333333333,10.5333333333333,0,0.409466666666667,8.18933
"toccoa","40_100",0.476,1.7,0.0360555127546399,3,69.48,19.92,10.6,1.1,0.8002988,48.01793
"toinette","0_10",3.3,1.3509262485482,0.246635757280942,0,80.1,15.4,4.5,0,4.45805662020906,44.58057
"toinette","10_20",1.735,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,2.54190950842253,25.4191
"toinette","20_40",0.17,1.50104635443921,0.215883238671701,0,84.3,11.8,3.9,0,0.255177880254666,5.10356
"toinette","40_100",0.716666666666667,1.59451747615447,0.19649269329816,0,78.7666666666667,5.53333333333333,15.7,0,1.14273752457737,68.56425
"townley","0_10",0,1.3509262485482,0.246635757280942,0,21,52.5,26.5,0,0,NA
"townley","10_20",0,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0,NA
"townley","20_40",0,1.50104635443921,0.215883238671701,0,9,39.9,51.1,0,0,NA
"townley","40_100",0,1.59451747615447,0.19649269329816,0,6.83333333333333,44.4666666666667,48.7,0,0,NA
"toxaway","0_10",0.104,1.06,0.246635757280942,1,7,58.8,34.2,0,0.11024,1.1024
"toxaway","10_20",0.06865,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.10057757219205,1.00578
"toxaway","20_40",0.0333,1.07,0.0282842712474619,2,7.25,59.3,33.45,0,0.035631,0.71262
"toxaway","40_100",0.0144666666666667,1.23666666666667,0.0288675134594813,3,9.83333333333333,62.0333333333333,28.1333333333333,0,0.0178904444444445,1.07343
"trimont","0_10",1.31,0.95,0.246635757280942,1,50.6,28,21.4,2,1.21961,12.1961
"trimont","10_20",0.1972,1.12,0.183847763108502,2,45.2,28.15,26.65,5.5,0.20871648,2.08716
"trimont","20_40",0.3299,1.37,0.0282842712474618,2,45.75,20.8,33.45,4.5,0.431624665,8.63249
"trimont","40_100",0.0902666666666667,1.42833333333333,0.170577450639487,6,63.4833333333333,15.5333333333333,20.9833333333333,5,0.122484344444444,7.34906
"troup","0_10",0.440535714285714,1.58,0.0989949493661166,2,76.3785714285714,7.36428571428571,3.5,0,0.696046428571429,6.96046
"troup","10_20",0.0346,1.71,0.210069553241103,1,87.6285714285714,8.52857142857143,3.84285714285714,0,0.059166,0.59166
"troup","20_40",0.10275,1.5,0.215883238671701,1,73.025,8.425,3.965,0.05,0.1540479375,3.08096
"troup","40_100",0.0360754716981132,1.87,0.459238500128201,3,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,0.0673338469206123,4.04003
"tuckasegee","0_10",0.0244,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0321212194110591,0.32121
"tuckasegee","10_20",0.0244,1.11,0.210069553241103,1,56.4,28.1,15.5,16,0.02275056,0.22751
"tuckasegee","20_40",0.006,0.97,0.215883238671701,1,58.5,31.1,10.4,16,0.0048888,0.09778
"tuckasegee","40_100",0.0132666666666667,1.17,0.09,3,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,0.01107236,0.66434
"tusquitee","0_10",0.3657,0.57,0.246635757280942,1,35.45,36.95,37.5,1,0.20636451,2.06365
"tusquitee","10_20",0.0056,1.2,0.210069553241103,1,52.6,28.7,18.7,10,0.006048,0.06048
"tusquitee","20_40",0.0044,1.14,0.215883238671701,1,57.7,24.2,18.1,2,0.00491568,0.09831
"tusquitee","40_100",0.0072,1.3,0.15556349186104,2,64.2,20.15,15.65,19,0.0075816,0.4549
"udorthents","0_10",5.01,1.3509262485482,0.246635757280942,0,32.2,45.2,22.6,0,6.76814050522648,67.68141
"udorthents","10_20",4.345,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,6.36576185250483,63.65762
"udorthents","20_40",3.68,1.50104635443921,0.215883238671701,0,22.3,44.8,32.9,0,5.52385058433629,110.47701
"udorthents","40_100",2.38,1.59451747615447,0.19649269329816,0,43.6,32.7,23.7,0,3.79495159324764,227.6971
"unaka","0_10",0.0806,1.3509262485482,0.246635757280942,0,40.3,35.5,24.2,10,0.0979961900696864,0.97996
"unaka","10_20",0.0068,1.5096443452381,0.210069553241103,0,40.2,39.3,20.5,10,0.00923902339285717,0.09239
"unaka","20_40",0.004,1.50104635443921,0.215883238671701,0,45.7,36,18.3,8,0.00552385058433629,0.11048
"unaka","40_100",0.0019,1.59451747615447,0.19649269329816,0,58.9,28.85,12.25,10,0.00272662488422414,0.1636
"urban land","0_10",0.77416,1.3509262485482,0.246635757280942,0,43.63,36.81,19.56,16.9,0.869087276662718,8.69087
"urban land","10_20",0.8257,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.20971451360489,12.09715
"urban land","20_40",0.87724,1.50104635443921,0.215883238671701,0,39.07,39.12,21.81,13.7,1.1363793311246,22.72759
"urban land","40_100",0.87724,1.59451747615447,0.19649269329816,0,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,1.35274743625665,81.16485
"vance","0_10",0.1766,1.3509262485482,0.246635757280942,0,24,51.7,24.3,0,0.238573575493612,2.38574
"vance","10_20",0.1606,1.5096443452381,0.210069553241103,0,26,56.5,17.5,0,0.242448881845239,2.42449
"vance","20_40",0.1442,1.50104635443921,0.215883238671701,0,27.3,55.8,16.9,0,0.216450884310134,4.32902
"vance","40_100",0.06516,1.59451747615447,0.19649269329816,0,35.84,44.48,26.56,0,0.103898758746225,6.23393
"wadley","0_10",1.20317777777778,1.3509262485482,0.246635757280942,0,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,1.61637441699395,16.16374
"wadley","10_20",0.01,1.5096443452381,0.210069553241103,0,46.3,6.5,1.9,0,0.015096443452381,0.15096
"wadley","20_40",0.1481,1.50104635443921,0.215883238671701,0,76.625,10.5,3.5625,0.875,0.220359796647888,4.4072
"wadley","40_100",0.0775333333333333,1.59451747615447,0.19649269329816,0,61.5944444444444,8.85,5.42222222222222,0.5,0.123010113709587,7.38061
"wagram","0_10",1.80233333333333,1.3509262485482,0.246635757280942,0,68.1333333333333,9.76666666666667,4.1,1,2.41047121454704,24.10471
"wagram","10_20",0.0074,1.57,0.169705627484771,2,61.4333333333333,10.3,3.1,0,0.011618,0.11618
"wagram","20_40",0.4881,1.63,0.215883238671701,1,67.925,10.225,5.075,1.75,0.7816799475,15.6336
"wagram","40_100",0.41795,1.6775,0.105633012516605,4,77.99,9.575,12.2,1.58333333333333,0.690010198854167,41.40061
"wahee","0_10",2.66,1.3509262485482,0.246635757280942,0,61.8,27.4666666666667,10.6,0,3.59346382113821,35.93464
"wahee","10_20",2.4463,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,3.58401915299944,35.84019
"wahee","20_40",2.2326,1.50104635443921,0.215883238671701,0,47.675,33.275,19,0.25,3.34285800069368,66.85716
"wahee","40_100",1.509,1.59451747615447,0.19649269329816,0,28.73,20.03,51.17,0.4,2.39650236403103,143.79014
"wehadkee","0_10",4.605,1.3509262485482,0.246635757280942,0,45.95,34.4,19.65,0,6.22101537456446,62.21015
"wehadkee","10_20",3.65,1.5096443452381,0.210069553241103,0,16.3,35.3,48.4,0,5.51020186011907,55.10202
"wehadkee","20_40",6.5,1.50104635443921,0.215883238671701,0,22.75,41.4,35.85,0,9.75680130385487,195.13603
"wehadkee","40_100",3.99,1.59451747615447,0.19649269329816,0,38.8666666666667,32.1333333333333,29,0,6.36212472985634,381.72748
"whiteside","0_10",0.002,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.00263288683697206,0.02633
"whiteside","10_20",0.002,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00293015505293663,0.0293
"whiteside","20_40",0.002,1.21,0.215883238671701,1,47,26.9,26.1,0,0.00242,0.0484
"whiteside","40_100",0.00146666666666667,1.30666666666667,0.0550757054728611,3,54.5,24.0666666666667,21.4333333333333,0.333333333333333,0.0019100562962963,0.1146
"wickham","0_10",0.01568,1.41,0.246635757280942,1,56.8578947368421,36.7315789473684,20.335,0,0.0221088,0.22109
"wickham","10_20",0.02444,1.5096443452381,0.210069553241103,0,65.4666666666667,36.62,23.2333333333333,0.0666666666666667,0.0368711106590874,0.36871
"wickham","20_40",0.0427777777777778,1.71,0.215883238671701,1,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,0.0730687222222222,1.46137
"wickham","40_100",0.0565052631578947,1.69,0.19649269329816,1,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,0.0953431149030471,5.72059
"wilkes","0_10",0,1.3509262485482,0.246635757280942,0,70.8,23.9,5.3,0,0,NA
"wilkes","10_20",0,1.5096443452381,0.210069553241103,0,72.4,23.4,4.2,0,0,NA
"wilkes","20_40",0,1.50104635443921,0.215883238671701,0,48.7,22.9,28.4,0,0,NA
"wilkes","40_100",0.1522,1.59451747615447,0.19649269329816,0,81.2,9.9,8.9,5,0.230551281877175,13.83308
"woden","0_10",0.0165,1.3509262485482,0.246635757280942,0,73.35,23.625,3.025,0,0.0222902831010453,0.2229
"woden","10_20",0.014,1.5096443452381,0.210069553241103,0,67.55,28.2,4.25,0,0.0211350208333334,0.21135
"woden","20_40",0.0185,1.50104635443921,0.215883238671701,0,65.1,28.75,6.15,0,0.0277693575571254,0.55539
"woden","40_100",0.042,1.59451747615447,0.19649269329816,0,59.85,25.3125,14.8375,0,0.0669697339984877,4.01818
"wrightsville","0_10",0.4094,1.42666666666667,0.11060440015358,3,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,0.575640660740742,5.75641
"wrightsville","10_20",0.0581714285714286,1.67,0.210069553241103,1,15.5428571428571,58,26.4571428571429,0.142857142857143,0.0970075053061224,0.97008
"wrightsville","20_40",0.258955555555556,1.598,0.0807465169527454,5,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,0.412891397827161,8.25783
"wrightsville","40_100",0.55577037037037,1.78454545454545,0.0951171526448975,11,11.9222222222222,45.3555555555556,42.7222222222222,0,0.991797488215486,59.50785
