"soil_name","horizon","k_per","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","k_g_m2","total_k_horizon"
"esto","40_100",0.00213652173913043,1.59451747615447,0.19649269329816,0,44.1565217391304,8.68695652173913,53.5130434782609,0,0.00340672125122742,0.2044
"evard","0_10",0.00195,1.3509262485482,0.246635757280942,0,49.9,28.7,21.4,6,0.00247624781358885,0.02476
"evard","10_20",0.001365,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00199983082362925,0.02
"evard","20_40",0.00078,1.49,0.215883238671701,1,40.6,32.8,26.6,4,0.001115712,0.02231
"evard","40_100",0,1.555,0.0636396103067893,2,42.05,26.35,31.6,4,0,NA
"evergreen","0_10",0.00039,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000513412933209551,0.00513
"evergreen","10_20",0.00039,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000571380235322643,0.00571
"evergreen","20_40",0.00039,1.50104635443921,0.215883238671701,0,56.1333333333333,4.9,4.2,0,0.000585408078231292,0.01171
"evergreen","40_100",0.00013,1.59451747615447,0.19649269329816,0,44.9,1.45,1.75,0,0.000207287271900081,0.01244
"fannin","0_10",0.035425,1.19,0.212132034355964,2,40.3833333333333,29.0833333333333,21.1,4.5,0.04025874125,0.40259
"fannin","10_20",0.14195,1.305,0.0212132034355964,2,61.55,18.7,19.75,13.5,0.16023670875,1.60237
"fannin","20_40",0.004212,1.3075,0.0590903263374528,4,48.36,17.68,33.96,2.8,0.00535298868,0.10706
"fannin","40_100",0.0753836842105263,1.35818181818182,0.124082084268292,11,62.5631578947368,17.3736842105263,20.0631578947368,9.05263157894737,0.0931162351367415,5.58697
"forestdale","0_10",0.244363636363636,1.595,0.141539158303748,4,14.2272727272727,52.6,33.1636363636364,0,0.38976,3.8976
"forestdale","10_20",0.317375,1.5096443452381,0.210069553241103,0,12.8125,52.2875,34.9,0,0.479123374069942,4.79123
"forestdale","20_40",0.157538461538462,1.686,0.133341666406266,5,9.60769230769231,52.8,37.5923076923077,0,0.265609846153846,5.3122
"forestdale","40_100",0.261510526315789,1.70538461538462,0.08471672253412,13,12.1447368421053,44.3947368421053,43.4631578947368,0,0.445976028340082,26.75856
"foxworth","0_10",0.00386111111111111,1.3509262485482,0.246635757280942,0,44.8055555555556,3.75,1.8,0,0.00521607634856111,0.05216
"foxworth","10_20",0.02104,1.5096443452381,0.210069553241103,0,78.3222222222222,3.52222222222222,1.74444444444444,0,0.0317629170238096,0.31763
"foxworth","20_40",0.0013475,1.50104635443921,0.215883238671701,0,58.0875,4.1625,1.8125,0,0.00202265996260684,0.04045
"foxworth","40_100",0.00235725,1.795,0.00707106781186548,2,69.3025641025641,3.5325,2.055,0,0.00423126375,0.25388
"fuquay","0_10",0.0712586363636364,1.43,0.246635757280942,1,75.1590909090909,12.25,4.24090909090909,3.04545454545455,0.0987965363863636,0.98797
"fuquay","10_20",0.0316392307692308,1.805,0.106066017177982,2,77.2076923076923,9.32307692307692,3.96153846153846,5.69230769230769,0.0538580022662722,0.53858
"fuquay","20_40",0.022156,1.69,0.215883238671701,1,65.6533333333333,11.1866666666667,5.38666666666667,7.2,0.03474769792,0.69495
"fuquay","40_100",0.0136743396226415,1.704,0.045752959831396,10,67.2641509433962,9.54339622641509,13.9320754716981,1.75471698113208,0.022892206802136,1.37353
"glenmora","0_10",0.00273,1.42,0.246635757280942,1,43.3,50.9,5.8,0,0.0038766,0.03877
"glenmora","10_20",0.001365,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00199983082362925,0.02
"glenmora","20_40",0,1.59,0.215883238671701,1,35.7,52.1,12.2,1,0,NA
"glenmora","40_100",0.00078,1.635,0.0353553390593273,2,30.15,51.2,18.65,2,0.001249794,0.07499
"goldsboro","0_10",0.00689,1.38,0.246635757280942,1,64.5333333333333,28.7,10,0,0.0095082,0.09508
"goldsboro","10_20",0.070156,1.5096443452381,0.210069553241103,0,74.78,18.88,6.34,0.2,0.105698787467155,1.05699
"goldsboro","20_40",0.0277716666666667,1.55,0.062449979983984,3,61.5916666666667,26.8666666666667,11.5416666666667,0.166666666666667,0.0429743398611111,0.85949
"goldsboro","40_100",0.0142764,1.668,0.0396232255123179,5,56.004,22.38,21.62,0.2,0.0237654091296,1.42592
"greenville","0_10",0.0310009090909091,1.765,0.109498858441538,6,64.2727272727273,17.5272727272727,20.4818181818182,0,0.0547166045454545,0.54717
"greenville","10_20",0.014196,1.69,0.0707106781186548,2,51.3,24.32,24.38,0,0.02399124,0.23991
"greenville","20_40",0.0292726666666667,1.6375,0.0747854072854935,8,45.08,16.9333333333333,40.22,0,0.0479339916666667,0.95868
"greenville","40_100",0.01378,1.62611111111111,0.0825433140406324,18,41.9485714285714,14.68,43.0828571428571,0,0.0224078111111111,1.34447
"guyton","0_10",0.08456,1.4525,0.097082439194738,4,29.45,54.3666666666667,15.9666666666667,0,0.1228234,1.22823
"guyton","10_20",0.16,1.655,0.120208152801713,2,20.65,59.5,19.85,0,0.2648,2.648
"guyton","20_40",0.036652,1.58,0.0724568837309472,5,21.06,64.76,14.18,0,0.05791016,1.1582
"guyton","40_100",0.0635958333333333,1.646,0.135088448391744,10,19.3916666666667,57.5333333333333,23.075,0.25,0.1044170448125,6.26502
"gwinnett","0_10",0,1.3509262485482,0.246635757280942,0,48.6333333333333,31,20.3666666666667,0,0,NA
"gwinnett","10_20",0,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0,NA
"gwinnett","20_40",0,1.50104635443921,0.215883238671701,0,26,35.6,38.4,0,0,NA
"gwinnett","40_100",0,1.59451747615447,0.19649269329816,0,37.55,20.75,41.7,0,0,NA
"hard labor","0_10",0,1.3509262485482,0.246635757280942,0,75.3,17.9,6.8,0,0,NA
"hard labor","10_20",0,1.5096443452381,0.210069553241103,0,79.9,15.3,4.8,0,0,NA
"hard labor","20_40",0,1.50104635443921,0.215883238671701,0,75.9,18.1,6,0,0,NA
"hard labor","40_100",0,1.59451747615447,0.19649269329816,0,36.75,14,49.25,0,0,NA
"harleston","0_10",0,1.28,0.246635757280942,1,67.8333333333333,27.5666666666667,4.6,0.333333333333333,0,NA
"harleston","10_20",0,1.49,0.210069553241103,1,44.5,45,10.5,2,0,NA
"harleston","20_40",0,1.565,0.0494974746830584,2,53.45,34.9,11.65,0.25,0,NA
"harleston","40_100",0,1.7,0.03,3,55.775,27.2375,16.9875,0.375,0,NA
"helena","0_10",0.00312,1.3509262485482,0.246635757280942,0,76.75,32.45,11.3,0,0.00421488989547038,0.04215
"helena","10_20",0.0024375,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00357112647076652,0.03571
"helena","20_40",0.001755,1.50104635443921,0.215883238671701,0,27.4,31.6,17.75,0,0.00263433635204081,0.05269
"helena","40_100",0.004875,1.59451747615447,0.19649269329816,0,21.875,20.575,48.175,0,0.00777327269625304,0.4664
"hemphill","0_10",0.00819,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.0107816715974006,0.10782
"hemphill","10_20",0.00819,1.53,0.15556349186104,2,26.3,37.2,36.5,0,0.0125307,0.12531
"hemphill","20_40",0.0039,1.64,0.215883238671701,1,8.8,33.8,57.4,0,0.006396,0.12792
"hemphill","40_100",0.00117,1.45571428571429,0.11355720186425,7,35.5857142857143,35.3142857142857,29.1,0,0.00170318571428572,0.10219
"hiwassee","0_10",0.01488,1.60333333333333,0.159457413332421,6,31.3769230769231,29.2,39.4230769230769,1.46153846153846,0.023508912,0.23509
"hiwassee","10_20",0.0158925,1.645,0.0881286937760152,4,57.1,22.525,20.375,3.25,0.02529350971875,0.25294
"hiwassee","20_40",0.011414,1.625,0.0808879295250975,8,23.7066666666667,22.0066666666667,54.2866666666667,1.13333333333333,0.0183375421666667,0.36675
"hiwassee","40_100",0.00243,1.56769230769231,0.0953199739608516,13,22.7269230769231,23.0730769230769,55.0192307692308,0.846153846153846,0.00377725814201184,0.22664
"hurricane","0_10",0.00610473684210526,1.3509262485482,0.246635757280942,0,46.3666666666667,3.52631578947368,1.56315789473684,0,0.00824704924047925,0.08247
"hurricane","10_20",0.000222857142857143,1.5096443452381,0.210069553241103,0,62.3428571428571,3.44285714285714,1.3,0,0.000336435025510205,0.00336
"hurricane","20_40",0.000283636363636364,1.50104635443921,0.215883238671701,0,56.68,4.65454545454545,1.80909090909091,0,0.000425751329622758,0.00852
"hurricane","40_100",0.000226744186046512,1.59451747615447,0.19649269329816,0,51.8738095238095,3.25581395348837,1.62790697674419,0,0.000361547567267583,0.02169
"kingsferry","0_10",0.00078,1.3509262485482,0.246635757280942,0,46.6,4.3,1.1,0,0.0010537224738676,0.01054
"kingsferry","10_20",0.00039,1.5096443452381,0.210069553241103,0,55.8,3.6,1.3,0,0.000588761294642859,0.00589
"kingsferry","20_40",0.00039,1.50104635443921,0.215883238671701,0,32.4,5.5,1.4,0,0.000585408078231292,0.01171
"kingsferry","40_100",7.8e-05,1.59451747615447,0.19649269329816,0,67.22,4.6,2.52,0,0.000124372363140049,0.00746
"kinston","0_10",0.01677,1.3509262485482,0.246635757280942,0,1.3,40.6,46.3,0,0.0226550331881533,0.22655
"kinston","10_20",0.00975,1.5096443452381,0.210069553241103,0,21.1,33.7,29.3,0,0.0147190323660715,0.14719
"kinston","20_40",0.0088725,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.012995171405735,0.2599
"kinston","40_100",0.007995,1.59451747615447,0.19649269329816,0,41.05,34.15,32.7,0,0.012748167221855,0.76489
"kolin","0_10",0.235153333333333,1.435,0.0494974746830584,2,33.9333333333333,57.8666666666667,8.2,0,0.337445033333333,3.37445
"kolin","10_20",0.355265,1.53,0.210069553241103,1,23.1,64.6,12.3,0,0.54355545,5.43555
"kolin","20_40",0.10039,1.56,0.215883238671701,1,26.8666666666667,57.1333333333333,16,0.333333333333333,0.156086372,3.12173
"kolin","40_100",0.121040909090909,1.706,0.105261578935526,5,20.1545454545455,51.7818181818182,28.0636363636364,0.545454545454545,0.205369450231405,12.32217
"lakeland","0_10",0.00327526315789474,1.3509262485482,0.246635757280942,0,65.7052631578947,4.18421052631579,2.32631578947368,0,0.00442463897090287,0.04425
"lakeland","10_20",0.00167142857142857,1.5096443452381,0.210069553241103,0,42.3857142857143,5.55714285714286,2.45714285714286,0,0.00252326269132654,0.02523
"lakeland","20_40",0.00112666666666667,1.50104635443921,0.215883238671701,0,63.5625,4.87777777777778,3.25555555555556,0,0.00169117889266818,0.03382
"lakeland","40_100",0.00172088888888889,1.59451747615447,0.19649269329816,0,75.0088888888889,4.51333333333333,3.22888888888889,0,0.00274398740785338,0.16464
"latonia","0_10",0.00078,1.51,0.246635757280942,1,58.7,36,5.3,1,0.001166022,0.01166
"latonia","10_20",0.00039,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000571380235322643,0.00571
"latonia","20_40",0,1.58,0,2,52.95,35.9,11.15,0,0,NA
"latonia","40_100",0,1.65333333333333,0.0305505046330388,3,51.3666666666667,32.7333333333333,15.9,0.666666666666667,0,NA
"leadvale","0_10",0.00597,1.3509262485482,0.246635757280942,0,23.6461538461538,63.9,12.4615384615385,0,0.00806502970383276,0.08065
"leadvale","10_20",0.00507,1.5096443452381,0.210069553241103,0,21.3333333333333,63.6666666666667,15,0,0.00765389683035717,0.07654
"leadvale","20_40",0.00299,1.50104635443921,0.215883238671701,0,15.575,62.75,21.6833333333333,0,0.00448812859977324,0.08976
"leadvale","40_100",0.00501620689655172,1.59451747615447,0.19649269329816,0,16.4655172413793,55.3344827586207,28.2034482758621,0,0.0079984295605583,0.47991
"leefield","0_10",0.00234,1.3509262485482,0.246635757280942,0,38.7666666666667,8.31666666666667,5.63333333333333,0,0.00316116742160279,0.03161
"leefield","10_20",0.003042,1.5096443452381,0.210069553241103,0,56.58,7.98,5.02,0,0.0045923380982143,0.04592
"leefield","20_40",0.00053625,1.50104635443921,0.215883238671701,0,33.8571428571429,10.7875,5.25,0,0.000804936107568026,0.0161
"leefield","40_100",0.0014625,1.59451747615447,0.19649269329816,0,52.0571428571429,8.46111111111111,11.4777777777778,0,0.00233198180887591,0.13992
"lenoir","0_10",0.25,1.41,0,2,14.0333333333333,52.6333333333333,33.3333333333333,0,0.3525,3.525
"lenoir","10_20",0.2,1.61,0.210069553241103,1,6,45.2,48.8,0,0.322,3.22
"lenoir","20_40",0.205,1.47,0.215883238671701,1,16.5,48.55,34.95,0,0.30135,6.027
"lenoir","40_100",0.282857142857143,1.486,0.0702139587261679,5,7.74285714285714,46.4714285714286,45.7857142857143,0,0.420325714285714,25.21954
"leon","0_10",0.0452554166666667,1.05,0.29698484809835,2,50.95,8.12916666666667,1.325,0,0.0475181875,0.47518
"leon","10_20",0.01149375,1.5096443452381,0.210069553241103,0,68.85,4.9125,0.6125,0,0.0173514746930804,0.17351
"leon","20_40",0.002695,1.47666666666667,0.21594752448994,3,64.9035714285714,3.72142857142857,1.00357142857143,0,0.00397961666666668,0.07959
"leon","40_100",0.0053537037037037,1.45,0.321403173599764,3,64.0475,4.40740740740741,2.3,0,0.00776287037037037,0.46577
"lexington","0_10",0.07785,1.3509262485482,0.246635757280942,0,19.16,67.86,12.98,0,0.105169608449477,1.0517
"lexington","10_20",0.01365,1.5096443452381,0.210069553241103,0,6.45,65.45,28.1,0,0.0206066453125001,0.20607
"lexington","20_40",0.0865675,1.50104635443921,0.215883238671701,0,7.825,59.825,32.35,0,0.129941830287916,2.59884
"lexington","40_100",0.0272809090909091,1.59451747615447,0.19649269329816,0,24.5272727272727,52.9818181818182,22.4909090909091,0,0.0434998863108359,2.60999
"lily","0_10",0.44055847826087,1.39333333333333,0.300222139978605,3,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087,0.606905697765594,6.06906
"lily","10_20",0.161756976744186,1.35833333333333,0.128127540625217,6,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488,0.214814519046331,2.14815
"lily","20_40",0.22370375,1.55875,0.122408858222878,8,41.4625,39.3395833333333,19.1958333333333,1.6875,0.342813937844727,6.85628
"lily","40_100",0.218501346153846,1.65714285714286,0.112552795914326,14,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615,0.35745739729607,21.44744
"lloyd","0_10",0.285,1.415,0.558614357137373,2,58.725,20.675,20.6,7.25,0.3740375625,3.74038
"lloyd","10_20",0.055195,1.51,0.210069553241103,1,50.65,24.05,25.3,11,0.0741765605,0.74177
"lloyd","20_40",0.101281428571429,1.57,0.254558441227157,2,35.6,20.6571428571429,43.7428571428571,2.42857142857143,0.155150126673469,3.103
"lloyd","40_100",0.0445935,1.558,0.228516957795259,5,33.81,23.39,42.8,1.7,0.068295569559,4.09773
"louisburg","0_10",0,1.3509262485482,0.246635757280942,0,65.2,27.8,7,0,0,NA
"louisburg","10_20",0,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0,NA
"louisburg","20_40",0,1.50104635443921,0.215883238671701,0,60.2,30.9,8.9,0,0,NA
"louisburg","40_100",0,1.59451747615447,0.19649269329816,0,62.4,24.6333333333333,12.9666666666667,0,0,NA
"lucy","0_10",0.0168485714285714,1.3509262485482,0.246635757280942,0,71.9,7.88571428571429,4.21428571428571,1.85714285714286,0.0223384698132333,0.22338
"lucy","10_20",0.004875,1.58,0.210069553241103,1,73.3,5.65,5.45,0,0.0077025,0.07702
"lucy","20_40",0.00729428571428571,1.50104635443921,0.215883238671701,0,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143,0.0109334194639813,0.21867
"lucy","40_100",0.00889227272727273,1.616,0.0512835256198323,5,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455,0.0143633809487603,0.8618
"lynchburg","0_10",0.002652,1.33,0.29698484809835,2,52.36,27.4,10.38,0,0.00352716,0.03527
"lynchburg","10_20",0.002808,1.7,0.0565685424949239,2,74.02,21.9,7.8,0,0.0047736,0.04774
"lynchburg","20_40",0.001092,1.71,0.0989949493661167,2,56.32,18.9,9.27,0,0.00186732,0.03735
"lynchburg","40_100",0.00208764705882353,1.816,0.0931665175908169,5,61.5529411764706,16.3294117647059,17.8058823529412,0,0.00379116705882353,0.22747
"madison","0_10",0.307326,1.35,0.306104557300279,3,59.84,19.96,20.2,4.4,0.3966349356,3.96635
"madison","10_20",0.0945683333333333,1.765,0.0212132034355964,2,49.45,21.5666666666667,28.9833333333333,4.5,0.159402018458333,1.59402
"madison","20_40",0.082795,1.47666666666667,0.0929157324317756,3,37.65,18.1333333333333,44.2166666666667,0.833333333333333,0.121241778194445,2.42484
"madison","40_100",0.08867,1.46444444444444,0.07650344945019,9,41.00625,17.0875,41.90625,0.25,0.129527658166666,7.77166
"malbis","0_10",0.002405,1.58666666666667,0.108750478926148,6,60.0388888888889,31.9444444444444,6.41666666666667,1,0.00377777400000001,0.03778
"malbis","10_20",0.06074,1.63857142857143,0.162729691147474,7,58.26875,33.7875,7.23125,1.5,0.0980339261428572,0.98034
"malbis","20_40",0.0339409523809524,1.67,0.0616441400296898,9,53.3095238095238,31.7619047619048,17.0047619047619,1.57142857142857,0.0557906829115646,1.11581
"malbis","40_100",0.0225777464788732,1.72321428571429,0.0730830867310459,28,45.630985915493,29.369014084507,24.5154929577465,1.74647887323944,0.0382268050443507,2.29361
"mantachie","0_10",0.130369166666667,1.55,0.0294392028877595,4,44.425,31.2083333333333,24.375,0.583333333333333,0.200893453784722,2.00893
"mantachie","10_20",0.06420625,1.635,0.0777817459305201,2,43.1125,35.275,21.6125,1.5,0.10340256046875,1.03403
"mantachie","20_40",0.0449354545454545,1.595,0.106160256216722,6,54.4727272727273,27.8909090909091,17.6363636363636,1.45454545454545,0.0706295474545455,1.41259
"mantachie","40_100",0.07205875,1.61384615384615,0.12692113440627,13,56.19375,24.603125,19.203125,1.5,0.114547360490384,6.87284
"mascotte","0_10",0.002535,1.3509262485482,0.246635757280942,0,33.05,6,2.4,0,0.00342459804006969,0.03425
"mascotte","10_20",0.00039,1.5096443452381,0.210069553241103,0,63.6,4,2.7,0,0.000588761294642859,0.00589
"mascotte","20_40",0,1.50104635443921,0.215883238671701,0,28.05,4.6,1.15,0,0,NA
"mascotte","40_100",0.00039,1.59451747615447,0.19649269329816,0,42.5555555555556,5.32,11.36,0,0.000621861815700243,0.03731
"mattex","0_10",0.00663,1.24,0.246635757280942,1,11.5,58,30.5,0,0.0082212,0.08221
"mattex","10_20",0.00585,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00857070352983965,0.08571
"mattex","20_40",0.00507,1.47,0.0565685424949239,2,23.3,46.25,30.45,0.5,0.0074156355,0.14831
"mattex","40_100",0.00195,1.715,0.0212132034355964,2,46.3,37.35,16.35,2,0.003277365,0.19664
"mclaurin","0_10",0.00273,1.4,0.246635757280942,1,53.2,40.6,6.2,0,0.003822,0.03822
"mclaurin","10_20",0.00273,1.59,0.210069553241103,1,56.9,39,4.1,0,0.0043407,0.04341
"mclaurin","20_40",0.00195,1.62,0.215883238671701,1,50.4,39.5,10.1,0,0.003159,0.06318
"mclaurin","40_100",0.00195,1.6,0.19649269329816,1,46.7,38.3,15,0,0.00312,0.1872
"mecklenburg","0_10",0.01014,1.61,0.0424264068711927,2,39.8333333333333,28.6,31.5666666666667,1.66666666666667,0.01605331,0.16053
"mecklenburg","10_20",0,1.5096443452381,0.210069553241103,0,40.7,33.9,25.4,0,0,NA
"mecklenburg","20_40",0.005655,1.41,0.215883238671701,1,21.2,21.15,57.65,0,0.00797355,0.15947
"mecklenburg","40_100",0.003432,1.346,0.146901327427631,5,25.36,33.84,40.8,0.1,0.004614852528,0.27689
"meggett","0_10",0.00169,1.37,0.113137084989848,2,69.0333333333333,21.7166666666667,8.13333333333333,0,0.0023153,0.02315
"meggett","10_20",0.00078,1.515,0.0494974746830584,2,62.7,22.3666666666667,8.2,0,0.0011817,0.01182
"meggett","20_40",0.010595,1.7,0.0565685424949239,2,48.25,18.65,20.8166666666667,0,0.0180115,0.36023
"meggett","40_100",0.00724285714285714,1.75,0.0707106781186548,5,46.3285714285714,18.75,42.9642857142857,0.857142857142857,0.0125663571428571,0.75398
"moko","0_10",0.391300267857143,1.29,0.246635757280942,1,29.2196428571429,44.3776785714286,26.4017857142857,0.267857142857143,0.503425263360172,5.03425
"moko","10_20",0.258485614035088,1.37,0.210069553241103,1,32.4105263157895,40.5157894736842,27.0754385964912,0.508771929824561,0.352323601149892,3.52324
"moko","20_40",0.276719,1.52,0.215883238671701,1,29.99,42.65,27.356,0.66,0.417836834992,8.35674
"moko","40_100",0.151365,1.47,0.19649269329816,1,46.1,33.075,20.825,0,0.22250655,13.35039
"mollville","0_10",0.00494,1.335,0.388908729652601,2,39.7333333333333,46.3,13.9666666666667,0,0.0065949,0.06595
"mollville","10_20",0.00351,1.57,0.0282842712474619,2,61.9,28,10.1,0,0.0055107,0.05511
"mollville","20_40",0.0032175,1.7125,0.199895806192459,4,46.525,37.225,16.25,0,0.00550996875,0.1102
"mollville","40_100",0.00468,1.65777777777778,0.158727579344122,9,49.4555555555556,31.0111111111111,19.5333333333333,0.111111111111111,0.00774977955555557,0.46499
"nikwasi","0_10",0.00663,0.96,0.246635757280942,1,70,17.5,12.5,0,0.0063648,0.06365
"nikwasi","10_20",0.003705,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00542811223556511,0.05428
"nikwasi","20_40",0.00078,1.24,0.215883238671701,1,80.1,13.6,6.3,5,0.00091884,0.01838
"nikwasi","40_100",0.00078,1.325,0.00707106781186548,2,92.6666666666667,4.66666666666667,2.66666666666667,34,0.00068211,0.04093
"nixa","0_10",0.143826428571429,1.3509262485482,0.246635757280942,0,21.9785714285714,68.2535714285714,9.75714285714286,2.39285714285714,0.189649602542561,1.8965
"nixa","10_20",0.071675,1.5096443452381,0.210069553241103,0,19.2875,70.8875,9.8375,4.9375,0.102861197871722,1.02861
"nixa","20_40",0.0783341935483871,1.50104635443921,0.215883238671701,0,22.6,66.0774193548387,11.3322580645161,2.41935483870968,0.114738499468571,2.29477
"nixa","40_100",0.113865632183908,1.96,0.212132034355964,2,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954,0.21950833340362,13.1705
"noark","0_10",0.200427906976744,1.3509262485482,0.246635757280942,0,17.9860465116279,71.5581395348837,10.4581395348837,0,0.270763320476461,2.70763
"noark","10_20",0.0892,1.5096443452381,0.210069553241103,0,16.5272727272727,73.5045454545455,9.95909090909091,0,0.134660275595239,1.3466
"noark","20_40",0.089432,1.50104635443921,0.215883238671701,0,14.056,67.232,18.718,0.74,0.133248189896188,2.66496
"noark","40_100",0.133279824561403,1.44,0.19649269329816,1,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403,0.190441436897507,11.42649
"norfolk","0_10",0.0554576923076923,1.735,0.0443471156521669,4,76.7230769230769,13.1,4.5,0.153846153846154,0.0960710667751479,0.96071
"norfolk","10_20",0.0304653846153846,1.72,0.0565685424949239,2,82.6230769230769,12.0153846153846,4.52307692307692,0,0.0524004615384615,0.524
"norfolk","20_40",0.0148726086956522,1.774,0.0622896460095898,5,68.3,13.5086956521739,10.9565217391304,0.260869565217391,0.0263151799795841,0.5263
"norfolk","40_100",0.0292572413793103,1.70833333333333,0.0649207661873529,18,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276,0.0497743022592151,2.98646
"ocilla","0_10",0.00386454545454545,1.3509262485482,0.246635757280942,0,64.4272727272727,8.90909090909091,2.93636363636364,0,0.00522071589325309,0.05221
"ocilla","10_20",0.00286,1.5096443452381,0.210069553241103,0,52.4,6.6,3.4,0,0.00431758282738097,0.04318
"ocilla","20_40",0.00104,1.50104635443921,0.215883238671701,0,55.2416666666667,8.175,3.31666666666667,0,0.00156108820861678,0.03122
"ocilla","40_100",0.00309947368421053,1.59451747615447,0.19649269329816,0,51.8027777777778,9.11842105263158,12.9078947368421,0,0.00494216495635456,0.29653
"olustee","0_10",0.00156,1.3509262485482,0.246635757280942,0,36.025,7.75,2.225,0,0.00210744494773519,0.02107
"olustee","10_20",0.000975,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00142845058830661,0.01428
"olustee","20_40",0.00039,1.50104635443921,0.215883238671701,0,46.86,5.4,3.1,0,0.000585408078231292,0.01171
"olustee","40_100",0.000354545454545455,1.59451747615447,0.19649269329816,0,52.8818181818182,5.21818181818182,9.81818181818182,0,0.000565328923363858,0.03392
"orangeburg","0_10",0.0554888461538462,1.76333333333333,0.185022521151706,3,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692,0.0976571679511833,0.97657
"orangeburg","10_20",0.0347063157894737,1.83,0.210069553241103,1,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895,0.0629777153019391,0.62978
"orangeburg","20_40",0.0530897142857143,1.73111111111111,0.0964940988408675,9,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857,0.0916678692146938,1.83336
"orangeburg","40_100",0.063441,1.683125,0.0878421880419653,16,56.6493670886076,10.6625,26.32125,0.575,0.106165153109531,6.36991
