"soil_name","horizon","sand","silt","clay","frag","bulk_density","bulk_density_sd","n","n_per","n_g_m2","total_n_horizon"
"ouachita","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,0.183,2.40909145582943e-05,0.00024
"ouachita","10_20",16.6,60.7,22.7,1,1.54,0.210069553241103,1,0.183,2.790018e-05,0.00028
"ouachita","20_40",17.9,60,22.1,0,1.46,0.215883238671701,1,0.061,8.906e-06,0.00018
"ouachita","40_100",20.9,58,21.1,0,1.56,0.19649269329816,1,0.02,3.12e-06,0.00019
"pacolet","0_10",60.1285714285714,19.9714285714286,19.9,10.2857142857143,1.16,0.0888819441731559,3,0.0648333333333333,6.74711238095238e-06,7e-05
"pacolet","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.0482916666666667,7.07510355490324e-06,7e-05
"pacolet","20_40",50.52,20.96,28.52,12.6,1.4325,0.177270979012358,4,0.03175,3.975115875e-06,8e-05
"pacolet","40_100",45.7,15.4642857142857,38.8357142857143,7.14285714285714,1.60272727272727,0.269224475450911,11,0.027,4.01826623376623e-06,0.00024
"pamlico","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,2.096,0.000275926540514672,0.00276
"pamlico","10_20",9.15000000000001,34.9,26.45,0,1.5096443452381,0.210069553241103,0,2.096,0.000316421454761906,0.00316
"pamlico","20_40",68.45,28.95,2.6,0,1.50104635443921,0.215883238671701,0,0.5015,7.52774746751264e-05,0.00151
"pamlico","40_100",78.8066666666667,5.56666666666667,2.62666666666667,0,1.59451747615447,0.19649269329816,0,0.0278333333333333,4.43807364196327e-06,0.00027
"pantego","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"pantego","10_20",38.4,26.9,19.7,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pantego","20_40",26.65,31.65,16.45,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"pantego","40_100",47.925,28.225,18.95,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"pelham","0_10",67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,1.6,0.246635757280942,1,0.07575,1.21089818181818e-05,0.00012
"pelham","10_20",31.2,7,2.2,0,1.5096443452381,0.210069553241103,0,0.0485,7.32177507440479e-06,7e-05
"pelham","20_40",60.9,9.24,3.54,0,1.65,0.215883238671701,1,0.02125,3.50625e-06,7e-05
"pelham","40_100",63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,1.8,0.0360555127546399,3,0.0136363636363636,2.45375366568915e-06,0.00015
"plott","0_10",46.2,37.3,16.5,2,0.95,0.246635757280942,1,0.557,5.18567e-05,0.00052
"plott","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.375,5.49404072425619e-05,0.00055
"plott","20_40",46.9,40.7,12.4,8,0.96,0.215883238671701,1,0.193,1.704576e-05,0.00034
"plott","40_100",56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,1.18666666666667,0.128970280814354,3,0.078,8.39210666666669e-06,5e-04
"plummer","0_10",40.34,7.56,4.52,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"plummer","10_20",52.3666666666667,5.96666666666667,2.4,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"plummer","20_40",66.675,7.35,3.225,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"plummer","40_100",52.2722222222222,4.71111111111111,2.12222222222222,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"poarch","0_10",51.3,25.2,4.66666666666667,0,1.3509262485482,0.246635757280942,0,0.069,9.32139111498258e-06,9e-05
"poarch","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.0345,5.05451746631569e-06,5e-05
"poarch","20_40",55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,1.50104635443921,0.215883238671701,0,0,0,NA
"poarch","40_100",70.2555555555556,20.4666666666667,14.6,0.222222222222222,1.59451747615447,0.19649269329816,0,0.019,3.02285079757195e-06,0.00018
"ponzer","0_10",59.5,13.6,46.6,0,0.8,0.246635757280942,1,0.568,4.544e-05,0.00045
"ponzer","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.479166666666667,7.02016314766068e-05,7e-04
"ponzer","20_40",69.1666666666667,42.6333333333333,24.8666666666667,0,0.72,0.215883238671701,1,0.390333333333333,2.8104e-05,0.00056
"ponzer","40_100",33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,1.15,0.240416305603426,2,0.265666666666667,3.05080214285714e-05,0.00183
"portia","0_10",34.0458333333333,55.7708333333333,10.1833333333333,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"portia","10_20",38.0384615384615,51.0538461538462,10.9,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"portia","20_40",28.7516129032258,53.6387096774194,17.6129032258065,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"portia","40_100",27.6267605633803,37.1450704225352,35.230985915493,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"pottsburg","0_10",47.425,4.175,1.7625,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"pottsburg","10_20",47.6,5,1.85,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pottsburg","20_40",47.2,4.8375,1.6875,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"pottsburg","40_100",44.3944444444444,4.37777777777778,1.92777777777778,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"providence","0_10",14.5,75.5,10,0,1.21333333333333,0.204287379280594,3,0.1065,1.2922e-05,0.00013
"providence","10_20",15.625,68.425,15.95,0,1.5275,0.0846069343099804,4,0.039,5.95725e-06,6e-05
"providence","20_40",11.1666666666667,65.0333333333333,23.8,0,1.56666666666667,0.0152752523165195,3,0.0365,5.71833333333335e-06,0.00011
"providence","40_100",19.2285714285714,57.4071428571429,23.3642857142857,0,1.635,0.0988571053224161,12,0.0245,4.00575e-06,0.00024
"rains","0_10",58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,1.35,0.06557438524302,3,0.168666666666667,2.27349692307692e-05,0.00023
"rains","10_20",61.8,25.74,8.72,0,1.465,0.0777817459305203,2,0.0973333333333333,1.42593333333333e-05,0.00014
"rains","20_40",69.58,20.0333333333333,12.1066666666667,0.133333333333333,1.5725,0.0602079728939614,4,0.026,4.08304866666667e-06,8e-05
"rains","40_100",61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,1.69714285714286,0.0446147530585589,7,0.0326666666666667,5.53660800000001e-06,0.00033
"reddies","0_10",64.475,31.025,8.05,0,0.91,0.197989898732233,2,0.36925,3.360175e-05,0.00034
"reddies","10_20",68.2,21.8,10,3.33333333333333,1.34,0.210069553241103,1,0.204,2.64248e-05,0.00026
"reddies","20_40",69.95,23.375,6.675,0,1.24333333333333,0.280059517483933,3,0.104,1.29306666666666e-05,0.00026
"reddies","40_100",80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,1.23,0.13076696830622,3,0.0735714285714286,4.86193441558441e-06,0.00029
"rexor","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"rexor","10_20",26.7,62.3,10.9,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"rexor","20_40",44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,1.50104635443921,0.215883238671701,0,NA,NA,NA
"rexor","40_100",27.35,54.45,20.2,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"rosman","0_10",43.3,41.35,15.35,0,1.1,0.212132034355964,2,0.266,2.926e-05,0.00029
"rosman","10_20",62.4,25.2,12.4,1,1.33,0.210069553241103,1,0.142,1.869714e-05,0.00019
"rosman","20_40",43.7,41.7,14.6,0,1.24,0.127279220613579,2,0.1735,2.1514e-05,0.00043
"rosman","40_100",69.6222222222222,23.7555555555556,6.62222222222222,0,1.29,0.132233559604642,8,0.0645714285714286,8.32971428571429e-06,5e-04
"ruston","0_10",65.26,29.2666666666667,5.47333333333333,0.0666666666666667,1.49,0.0367423461417477,5,0.0772857142857143,1.15078943809524e-05,0.00012
"ruston","10_20",57.8,31.1888888888889,11.0111111111111,0,1.7175,0.17423642940939,4,0.0283333333333333,4.86625e-06,5e-05
"ruston","20_40",57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,1.7025,0.0394757309410901,4,0.0201428571428571,3.42703521428571e-06,7e-05
"ruston","40_100",56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,1.75352941176471,0.0561183098986628,17,0.015125,2.64912926641588e-06,0.00016
"rutlege","0_10",76.75,7,3.25,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"rutlege","10_20",44,11.6,2.6,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"rutlege","20_40",58.3666666666667,5.83333333333333,2.96666666666667,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"rutlege","40_100",50.0444444444444,4.46666666666667,4.2,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"sacul","0_10",50.0142857142857,41.5428571428571,30.3,1.28571428571429,1.435,0.0919238815542511,2,0.095,1.3457225e-05,0.00013
"sacul","10_20",36.82,41.44,36.78,0,1.48,0.210069553241103,1,0.0635,9.398e-06,9e-05
"sacul","20_40",37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,1.62666666666667,0.0513160143944688,3,0.032,5.13097142857144e-06,1e-04
"sacul","40_100",30.3095238095238,36.5,35.4904761904762,1.57142857142857,1.64,0.0728010988928051,5,0.034,5.48837714285714e-06,0.00033
"saffell","0_10",32.65,55.9875,11.3625,6.25,1.3509262485482,0.246635757280942,0,0.166,2.10237897430314e-05,0.00021
"saffell","10_20",18,65.775,16.225,11.75,1.38,0.210069553241103,1,0.0625,7.6115625e-06,8e-05
"saffell","20_40",32.9285714285714,50.7714285714286,16.3,15.2857142857143,1.36,0.215883238671701,1,0.053,6.10620571428571e-06,0.00012
"saffell","40_100",47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,1.21,0.19649269329816,1,0.032,3.12525714285714e-06,0.00019
"sapelo","0_10",53.2846153846154,7.10714285714286,1.12857142857143,0,1.3509262485482,0.246635757280942,0,0.064,8.64592799070848e-06,9e-05
"sapelo","10_20",79.46,6.76666666666667,1.01666666666667,0,1.52,0.210069553241103,1,0.064,9.728e-06,1e-04
"sapelo","20_40",55.26,6.45,1.435,0,1.50104635443921,0.215883238671701,0,0.0471,7.06992832940868e-06,0.00014
"sapelo","40_100",56.3903225806452,5.73548387096774,4.24354838709677,0,1.61,0.0692820323027551,6,0.0302,4.8622e-06,0.00029
"saucier","0_10",40.75,29.55,12.525,2.5,1.42,0.127279220613579,2,0.097,1.342965e-05,0.00013
"saucier","10_20",44.3,39.5,16.2,1,1.59,0.210069553241103,1,0.087,1.369467e-05,0.00014
"saucier","20_40",53.65,25.925,14.175,1,1.67,0.014142135623731,2,0.0225,3.719925e-06,7e-05
"saucier","40_100",45.32,27.27,27.61,0.5,1.685,0.0404145188432738,4,0.0195,3.26932125e-06,2e-04
"saunook","0_10",43.1,32.2,24.7,16,1.3,0.246635757280942,1,0.373,4.07316e-05,0.00041
"saunook","10_20",40.8666666666667,37.9,21.2333333333333,7.66666666666667,1.29,0.175214154679352,3,0.276666666666667,3.29537666666667e-05,0.00033
"saunook","20_40",43.4333333333333,34.8,21.7666666666667,10.6666666666667,1.43,0.229128784747792,3,0.114,1.456312e-05,0.00029
"saunook","40_100",44.8,33.8375,21.3625,29.875,1.26,0.208885933785244,7,0.083,7.3336725e-06,0.00044
"sharkey","0_10",5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,1.54,0.346121365997536,7,0.39225,6.029144e-05,6e-04
"sharkey","10_20",1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,1.852,0.055703295619354,15,0.183625,3.39918921136364e-05,0.00034
"sharkey","20_40",3.63076923076923,31.5384615384615,64.8307692307692,0,1.80785714285714,0.0867515082048962,14,0.154391304347826,2.79117422360248e-05,0.00056
"sharkey","40_100",3.2125,30.6825,66.105,0.0125,1.81230769230769,0.104280686315643,26,0.114083333333333,2.06728258301282e-05,0.00124
"smithdale","0_10",74.7,19.7083333333333,5.59166666666667,2.5,1.57,0.0264575131106459,3,0.138,2.112435e-05,0.00021
"smithdale","10_20",74.72,19.94,5.34,4.2,1.5096443452381,0.210069553241103,0,0.0798,1.154098947625e-05,0.00012
"smithdale","20_40",68.1714285714286,20.7285714285714,11.1,3.42857142857143,1.5575,0.0903234926989282,4,0.0408,6.136728e-06,0.00012
"smithdale","40_100",62.636,16.14,21.224,1.04,1.7,0.05,5,0.0431666666666667,7.26201466666667e-06,0.00044
"smithton","0_10",48.6,45.5,5.9,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"smithton","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"smithton","20_40",51.7,41.6,6.7,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"smithton","40_100",51.8,40.05,8.15,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"susquehanna","0_10",59.6333333333333,36.2666666666667,4.1,0.333333333333333,1.36,0.226274169979695,2,0.082,1.11148266666667e-05,0.00011
"susquehanna","10_20",29.7,44.95,25.35,0.5,1.475,0.162634559672906,2,0.04,5.8705e-06,6e-05
"susquehanna","20_40",30.8,19.95,49.25,0,1.77,0.0761577310586392,4,0.038,6.726e-06,0.00013
"susquehanna","40_100",32.9857142857143,18.0571428571429,48.9571428571429,0,1.88333333333333,0.0553774924194538,6,0.0265,4.99083333333333e-06,3e-04
"tate","0_10",72.6666666666667,37,14.3,10.3333333333333,1.55,0.246635757280942,1,0.773,0.000107434116666667,0.00107
"tate","10_20",57.8,24.25,17.95,12,1.345,0.205060966544099,2,0.125,1.4795e-05,0.00015
"tate","20_40",51.95,24.5,23.55,9,1.505,0.0919238815542513,2,0.064,8.76512e-06,0.00018
"tate","40_100",58.04,21.62,20.34,16,1.526,0.0998999499499374,5,0.029,3.717336e-06,0.00022
"tippah","0_10",9.8,81.3,8.9,0,1.29,0.246635757280942,1,0.073,9.417e-06,9e-05
"tippah","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.0505,7.398641508665e-06,7e-05
"tippah","20_40",6.15,70.15,23.7,0,1.505,0.0919238815542513,2,0.028,4.214e-06,8e-05
"tippah","40_100",4.7,58.4333333333333,36.8666666666667,0,1.76333333333333,0.187171935218219,3,0.021,3.70299999999999e-06,0.00022
"toccoa","0_10",38.65,37.15,24.2,1,1.32,0.246635757280942,1,0.183,2.391444e-05,0.00024
"toccoa","10_20",62.25,23.925,13.825,0.25,1.45,0.210069553241103,1,0.084,1.214955e-05,0.00012
"toccoa","20_40",65.5333333333333,23.9333333333333,10.5333333333333,0,1.66,0.215883238671701,1,0.032,5.312e-06,0.00011
"toccoa","40_100",69.48,19.92,10.6,1.1,1.7,0.0360555127546399,3,0.0168,2.824584e-06,0.00017
"toinette","0_10",80.1,15.4,4.5,0,1.3509262485482,0.246635757280942,0,0.181,2.44517650987224e-05,0.00024
"toinette","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.1155,1.69216454307091e-05,0.00017
"toinette","20_40",84.3,11.8,3.9,0,1.50104635443921,0.215883238671701,0,0.05,7.50523177219605e-06,0.00015
"toinette","40_100",78.7666666666667,5.53333333333333,15.7,0,1.59451747615447,0.19649269329816,0,0.0436666666666667,6.96272631254119e-06,0.00042
"townley","0_10",21,52.5,26.5,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"townley","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"townley","20_40",9,39.9,51.1,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"townley","40_100",6.83333333333333,44.4666666666667,48.7,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"toxaway","0_10",7,58.8,34.2,0,1.06,0.246635757280942,1,0.418,4.4308e-05,0.00044
"toxaway","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.349,5.11312056737442e-05,0.00051
"toxaway","20_40",7.25,59.3,33.45,0,1.07,0.0282842712474619,2,0.28,2.996e-05,6e-04
"toxaway","40_100",9.83333333333333,62.0333333333333,28.1333333333333,0,1.23666666666667,0.0288675134594813,3,0.156666666666667,1.93744444444445e-05,0.00116
"trimont","0_10",50.6,28,21.4,2,0.95,0.246635757280942,1,0.3,2.793e-05,0.00028
"trimont","10_20",45.2,28.15,26.65,5.5,1.12,0.183847763108502,2,0.3,3.1752e-05,0.00032
"trimont","20_40",45.75,20.8,33.45,4.5,1.37,0.0282842712474618,2,0.1,1.30835e-05,0.00026
"trimont","40_100",63.4833333333333,15.5333333333333,20.9833333333333,5,1.42833333333333,0.170577450639487,6,0.043,5.83474166666665e-06,0.00035
"troup","0_10",76.3785714285714,7.36428571428571,3.5,0,1.58,0.0989949493661166,2,0.0636666666666667,1.00593333333333e-05,1e-04
"troup","10_20",87.6285714285714,8.52857142857143,3.84285714285714,0,1.71,0.210069553241103,1,0.042,7.182e-06,7e-05
"troup","20_40",73.025,8.425,3.965,0.05,1.5,0.215883238671701,1,0.0238,3.568215e-06,7e-05
"troup","40_100",74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,1.87,0.459238500128201,3,0.0215,4.0129141509434e-06,0.00024
"tuckasegee","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,0.426,5.60804896275048e-05,0.00056
"tuckasegee","10_20",56.4,28.1,15.5,16,1.11,0.210069553241103,1,0.426,3.972024e-05,4e-04
"tuckasegee","20_40",58.5,31.1,10.4,16,0.97,0.215883238671701,1,0.206,1.678488e-05,0.00034
"tuckasegee","40_100",57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,1.17,0.09,3,0.099,8.26254e-06,5e-04
"tusquitee","0_10",35.45,36.95,37.5,1,0.57,0.246635757280942,1,0.8865,5.0025195e-05,5e-04
"tusquitee","10_20",52.6,28.7,18.7,10,1.2,0.210069553241103,1,0.211,2.2788e-05,0.00023
"tusquitee","20_40",57.7,24.2,18.1,2,1.14,0.215883238671701,1,0.211,2.357292e-05,0.00047
"tusquitee","40_100",64.2,20.15,15.65,19,1.3,0.15556349186104,2,0.211,2.22183e-05,0.00133
"udorthents","0_10",32.2,45.2,22.6,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"udorthents","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"udorthents","20_40",22.3,44.8,32.9,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"udorthents","40_100",43.6,32.7,23.7,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"unaka","0_10",40.3,35.5,24.2,10,1.3509262485482,0.246635757280942,0,NA,NA,NA
"unaka","10_20",40.2,39.3,20.5,10,1.5096443452381,0.210069553241103,0,NA,NA,NA
"unaka","20_40",45.7,36,18.3,8,1.50104635443921,0.215883238671701,0,NA,NA,NA
"unaka","40_100",58.9,28.85,12.25,10,1.59451747615447,0.19649269329816,0,NA,NA,NA
"urban land","0_10",43.63,36.81,19.56,16.9,1.3509262485482,0.246635757280942,0,NA,NA,NA
"urban land","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"urban land","20_40",39.07,39.12,21.81,13.7,1.50104635443921,0.215883238671701,0,NA,NA,NA
"urban land","40_100",47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,1.59451747615447,0.19649269329816,0,NA,NA,NA
"vance","0_10",24,51.7,24.3,0,1.3509262485482,0.246635757280942,0,0.169,2.28306536004646e-05,0.00023
"vance","10_20",26,56.5,17.5,0,1.5096443452381,0.210069553241103,0,0.088,1.32848702380953e-05,0.00013
"vance","20_40",27.3,55.8,16.9,0,1.50104635443921,0.215883238671701,0,0.067,1.00570105747427e-05,2e-04
"vance","40_100",35.84,44.48,26.56,0,1.59451747615447,0.19649269329816,0,0.0502,8.00447773029544e-06,0.00048
"wadley","0_10",62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,1.3509262485482,0.246635757280942,0,0.10575,1.4206678161295e-05,0.00014
"wadley","10_20",46.3,6.5,1.9,0,1.5096443452381,0.210069553241103,0,0.065375,9.86929990699408e-06,1e-04
"wadley","20_40",76.625,10.5,3.5625,0.875,1.50104635443921,0.215883238671701,0,0.025,3.71978049709467e-06,7e-05
"wadley","40_100",61.5944444444444,8.85,5.42222222222222,0.5,1.59451747615447,0.19649269329816,0,0.03,4.75963466632109e-06,0.00029
"wagram","0_10",68.1333333333333,9.76666666666667,4.1,1,1.3509262485482,0.246635757280942,0,0.0855,1.14349152308362e-05,0.00011
"wagram","10_20",61.4333333333333,10.3,3.1,0,1.57,0.169705627484771,2,0.066,1.0362e-05,1e-04
"wagram","20_40",67.925,10.225,5.075,1.75,1.63,0.215883238671701,1,0.0163333333333333,2.6157425e-06,5e-05
"wagram","40_100",77.99,9.575,12.2,1.58333333333333,1.6775,0.105633012516605,4,0.016625,2.74468705729167e-06,0.00016
"wahee","0_10",61.8,27.4666666666667,10.6,0,1.3509262485482,0.246635757280942,0,0.186,2.51272282229965e-05,0.00025
"wahee","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.14,2.05110853705564e-05,0.00021
"wahee","20_40",47.675,33.275,19,0.25,1.50104635443921,0.215883238671701,0,0.094,1.40745611423993e-05,0.00028
"wahee","40_100",28.73,20.03,51.17,0.4,1.59451747615447,0.19649269329816,0,0.0275,4.36738336718709e-06,0.00026
"wehadkee","0_10",45.95,34.4,19.65,0,1.3509262485482,0.246635757280942,0,0.1265,1.70892170441347e-05,0.00017
"wehadkee","10_20",16.3,35.3,48.4,0,1.5096443452381,0.210069553241103,0,0.231,3.48727843750001e-05,0.00035
"wehadkee","20_40",22.75,41.4,35.85,0,1.50104635443921,0.215883238671701,0,0.1475,2.21404337279784e-05,0.00044
"wehadkee","40_100",38.8666666666667,32.1333333333333,29,0,1.59451747615447,0.19649269329816,0,0.109,1.73802404900837e-05,0.00104
"whiteside","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,0.064,8.42523787831058e-06,8e-05
"whiteside","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,0.064,9.37649616939722e-06,9e-05
"whiteside","20_40",47,26.9,26.1,0,1.21,0.215883238671701,1,0.064,7.744e-06,0.00015
"whiteside","40_100",54.5,24.0666666666667,21.4333333333333,0.333333333333333,1.30666666666667,0.0550757054728611,3,0.037,4.81855111111112e-06,0.00029
"wickham","0_10",56.8578947368421,36.7315789473684,20.335,0,1.41,0.246635757280942,1,0.152,2.1432e-05,0.00021
"wickham","10_20",65.4666666666667,36.62,23.2333333333333,0.0666666666666667,1.5096443452381,0.210069553241103,0,0.031,4.67677753859129e-06,5e-05
"wickham","20_40",53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,1.71,0.215883238671701,1,0.021,3.58701e-06,7e-05
"wickham","40_100",52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,1.69,0.19649269329816,1,0.015,2.53099736842105e-06,0.00015
"wilkes","0_10",70.8,23.9,5.3,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"wilkes","10_20",72.4,23.4,4.2,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"wilkes","20_40",48.7,22.9,28.4,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"wilkes","40_100",81.2,9.9,8.9,5,1.59451747615447,0.19649269329816,0,NA,NA,NA
"woden","0_10",73.35,23.625,3.025,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"woden","10_20",67.55,28.2,4.25,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"woden","20_40",65.1,28.75,6.15,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"woden","40_100",59.85,25.3125,14.8375,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"wrightsville","0_10",18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,1.42666666666667,0.11060440015358,3,0.159444444444444,2.2418833744856e-05,0.00022
"wrightsville","10_20",15.5428571428571,58,26.4571428571429,0.142857142857143,1.67,0.210069553241103,1,0.0722,1.20401751428571e-05,0.00012
"wrightsville","20_40",17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,1.598,0.0807465169527454,5,0.04,6.37779555555556e-06,0.00013
"wrightsville","40_100",11.9222222222222,45.3555555555556,42.7222222222222,0,1.78454545454545,0.0951171526448975,11,0.0376111111111111,6.71187373737372e-06,4e-04
