"soil_name","horizon","sand","silt","clay","frag","bulk_density","bulk_density_sd","n","p_per","p_g_m2","total_p_horizon"
"orangeburg","20_40",66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857,1.73111111111111,0.0964940988408675,9,52.35,90.3906343809523,1807.81269
"orangeburg","40_100",56.6493670886076,10.6625,26.32125,0.575,1.683125,0.0878421880419653,16,2.1,3.514238765625,210.85433
"ouachita","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"ouachita","10_20",16.6,60.7,22.7,1,1.54,0.210069553241103,1,NA,NA,NA
"ouachita","20_40",17.9,60,22.1,0,1.46,0.215883238671701,1,NA,NA,NA
"ouachita","40_100",20.9,58,21.1,0,1.56,0.19649269329816,1,NA,NA,NA
"pacolet","0_10",60.1285714285714,19.9714285714286,19.9,10.2857142857143,1.16,0.0888819441731559,3,NA,NA,NA
"pacolet","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pacolet","20_40",50.52,20.96,28.52,12.6,1.4325,0.177270979012358,4,NA,NA,NA
"pacolet","40_100",45.7,15.4642857142857,38.8357142857143,7.14285714285714,1.60272727272727,0.269224475450911,11,NA,NA,NA
"pamlico","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"pamlico","10_20",9.15000000000001,34.9,26.45,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pamlico","20_40",68.45,28.95,2.6,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"pamlico","40_100",78.8066666666667,5.56666666666667,2.62666666666667,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"pantego","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"pantego","10_20",38.4,26.9,19.7,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pantego","20_40",26.65,31.65,16.45,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"pantego","40_100",47.925,28.225,18.95,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"pelham","0_10",67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909,1.6,0.246635757280942,1,NA,NA,NA
"pelham","10_20",31.2,7,2.2,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pelham","20_40",60.9,9.24,3.54,0,1.65,0.215883238671701,1,NA,NA,NA
"pelham","40_100",63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129,1.8,0.0360555127546399,3,NA,NA,NA
"plott","0_10",46.2,37.3,16.5,2,0.95,0.246635757280942,1,NA,NA,NA
"plott","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"plott","20_40",46.9,40.7,12.4,8,0.96,0.215883238671701,1,NA,NA,NA
"plott","40_100",56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333,1.18666666666667,0.128970280814354,3,NA,NA,NA
"plummer","0_10",40.34,7.56,4.52,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"plummer","10_20",52.3666666666667,5.96666666666667,2.4,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"plummer","20_40",66.675,7.35,3.225,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"plummer","40_100",52.2722222222222,4.71111111111111,2.12222222222222,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"poarch","0_10",51.3,25.2,4.66666666666667,0,1.3509262485482,0.246635757280942,0,1.2,1.62111149825784,16.21111
"poarch","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,1.15,1.68483915543856,16.84839
"poarch","20_40",55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333,1.50104635443921,0.215883238671701,0,1.1,1.64564715325019,32.91294
"poarch","40_100",70.2555555555556,20.4666666666667,14.6,0.222222222222222,1.59451747615447,0.19649269329816,0,0.333333333333333,0.530324701328413,31.81948
"ponzer","0_10",59.5,13.6,46.6,0,0.8,0.246635757280942,1,NA,NA,NA
"ponzer","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"ponzer","20_40",69.1666666666667,42.6333333333333,24.8666666666667,0,0.72,0.215883238671701,1,NA,NA,NA
"ponzer","40_100",33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143,1.15,0.240416305603426,2,NA,NA,NA
"portia","0_10",34.0458333333333,55.7708333333333,10.1833333333333,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"portia","10_20",38.0384615384615,51.0538461538462,10.9,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"portia","20_40",28.7516129032258,53.6387096774194,17.6129032258065,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"portia","40_100",27.6267605633803,37.1450704225352,35.230985915493,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"pottsburg","0_10",47.425,4.175,1.7625,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"pottsburg","10_20",47.6,5,1.85,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"pottsburg","20_40",47.2,4.8375,1.6875,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"pottsburg","40_100",44.3944444444444,4.37777777777778,1.92777777777778,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"providence","0_10",14.5,75.5,10,0,1.21333333333333,0.204287379280594,3,NA,NA,NA
"providence","10_20",15.625,68.425,15.95,0,1.5275,0.0846069343099804,4,NA,NA,NA
"providence","20_40",11.1666666666667,65.0333333333333,23.8,0,1.56666666666667,0.0152752523165195,3,NA,NA,NA
"providence","40_100",19.2285714285714,57.4071428571429,23.3642857142857,0,1.635,0.0988571053224161,12,NA,NA,NA
"rains","0_10",58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154,1.35,0.06557438524302,3,NA,NA,NA
"rains","10_20",61.8,25.74,8.72,0,1.465,0.0777817459305203,2,NA,NA,NA
"rains","20_40",69.58,20.0333333333333,12.1066666666667,0.133333333333333,1.5725,0.0602079728939614,4,NA,NA,NA
"rains","40_100",61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333,1.69714285714286,0.0446147530585589,7,NA,NA,NA
"reddies","0_10",64.475,31.025,8.05,0,0.91,0.197989898732233,2,26.3,23.933,239.33
"reddies","10_20",68.2,21.8,10,3.33333333333333,1.34,0.210069553241103,1,10.75,13.9248333333333,139.24833
"reddies","20_40",69.95,23.375,6.675,0,1.24333333333333,0.280059517483933,3,30.6,38.0459999999999,760.92
"reddies","40_100",80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273,1.23,0.13076696830622,3,13.1,8.65707545454545,519.42453
"rexor","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"rexor","10_20",26.7,62.3,10.9,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"rexor","20_40",44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,1.50104635443921,0.215883238671701,0,NA,NA,NA
"rexor","40_100",27.35,54.45,20.2,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"rosman","0_10",43.3,41.35,15.35,0,1.1,0.212132034355964,2,4,4.4,44
"rosman","10_20",62.4,25.2,12.4,1,1.33,0.210069553241103,1,2,2.6334,26.334
"rosman","20_40",43.7,41.7,14.6,0,1.24,0.127279220613579,2,0,0,NA
"rosman","40_100",69.6222222222222,23.7555555555556,6.62222222222222,0,1.29,0.132233559604642,8,10.5,13.545,812.7
"ruston","0_10",65.26,29.2666666666667,5.47333333333333,0.0666666666666667,1.49,0.0367423461417477,5,3,4.46702,44.6702
"ruston","10_20",57.8,31.1888888888889,11.0111111111111,0,1.7175,0.17423642940939,4,2,3.435,34.35
"ruston","20_40",57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,1.7025,0.0394757309410901,4,3,5.104095,102.0819
"ruston","40_100",56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,1.75352941176471,0.0561183098986628,17,2.33333333333333,4.08681098951209,245.20866
"rutlege","0_10",76.75,7,3.25,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"rutlege","10_20",44,11.6,2.6,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"rutlege","20_40",58.3666666666667,5.83333333333333,2.96666666666667,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"rutlege","40_100",50.0444444444444,4.46666666666667,4.2,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"sacul","0_10",50.0142857142857,41.5428571428571,30.3,1.28571428571429,1.435,0.0919238815542511,2,NA,NA,NA
"sacul","10_20",36.82,41.44,36.78,0,1.48,0.210069553241103,1,NA,NA,NA
"sacul","20_40",37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,1.62666666666667,0.0513160143944688,3,NA,NA,NA
"sacul","40_100",30.3095238095238,36.5,35.4904761904762,1.57142857142857,1.64,0.0728010988928051,5,NA,NA,NA
"saffell","0_10",32.65,55.9875,11.3625,6.25,1.3509262485482,0.246635757280942,0,8,10.1319468641115,101.31947
"saffell","10_20",18,65.775,16.225,11.75,1.38,0.210069553241103,1,3,3.65355,36.5355
"saffell","20_40",32.9285714285714,50.7714285714286,16.3,15.2857142857143,1.36,0.215883238671701,1,13,14.9774857142857,299.54971
"saffell","40_100",47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,1.21,0.19649269329816,1,3,2.92992857142857,175.79571
"sapelo","0_10",53.2846153846154,7.10714285714286,1.12857142857143,0,1.3509262485482,0.246635757280942,0,2,2.7018524970964,27.01852
"sapelo","10_20",79.46,6.76666666666667,1.01666666666667,0,1.52,0.210069553241103,1,2,3.04,30.4
"sapelo","20_40",55.26,6.45,1.435,0,1.50104635443921,0.215883238671701,0,4.05,6.0792377354788,121.58475
"sapelo","40_100",56.3903225806452,5.73548387096774,4.24354838709677,0,1.61,0.0692820323027551,6,6.1,9.821,589.26
"saucier","0_10",40.75,29.55,12.525,2.5,1.42,0.127279220613579,2,NA,NA,NA
"saucier","10_20",44.3,39.5,16.2,1,1.59,0.210069553241103,1,NA,NA,NA
"saucier","20_40",53.65,25.925,14.175,1,1.67,0.014142135623731,2,NA,NA,NA
"saucier","40_100",45.32,27.27,27.61,0.5,1.685,0.0404145188432738,4,NA,NA,NA
"saunook","0_10",43.1,32.2,24.7,16,1.3,0.246635757280942,1,NA,NA,NA
"saunook","10_20",40.8666666666667,37.9,21.2333333333333,7.66666666666667,1.29,0.175214154679352,3,NA,NA,NA
"saunook","20_40",43.4333333333333,34.8,21.7666666666667,10.6666666666667,1.43,0.229128784747792,3,NA,NA,NA
"saunook","40_100",44.8,33.8375,21.3625,29.875,1.26,0.208885933785244,7,NA,NA,NA
"sharkey","0_10",5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,1.54,0.346121365997536,7,48.3,74.24032,742.4032
"sharkey","10_20",1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,1.852,0.055703295619354,15,51.9,96.0751096363636,960.7511
"sharkey","20_40",3.63076923076923,31.5384615384615,64.8307692307692,0,1.80785714285714,0.0867515082048962,14,29.9,54.0549285714285,1081.09857
"sharkey","40_100",3.2125,30.6825,66.105,0.0125,1.81230769230769,0.104280686315643,26,20.8333333333333,37.7516907051282,2265.10144
"smithdale","0_10",74.7,19.7083333333333,5.59166666666667,2.5,1.57,0.0264575131106459,3,NA,NA,NA
"smithdale","10_20",74.72,19.94,5.34,4.2,1.5096443452381,0.210069553241103,0,NA,NA,NA
"smithdale","20_40",68.1714285714286,20.7285714285714,11.1,3.42857142857143,1.5575,0.0903234926989282,4,NA,NA,NA
"smithdale","40_100",62.636,16.14,21.224,1.04,1.7,0.05,5,NA,NA,NA
"smithton","0_10",48.6,45.5,5.9,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"smithton","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"smithton","20_40",51.7,41.6,6.7,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"smithton","40_100",51.8,40.05,8.15,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"susquehanna","0_10",59.6333333333333,36.2666666666667,4.1,0.333333333333333,1.36,0.226274169979695,2,NA,NA,NA
"susquehanna","10_20",29.7,44.95,25.35,0.5,1.475,0.162634559672906,2,NA,NA,NA
"susquehanna","20_40",30.8,19.95,49.25,0,1.77,0.0761577310586392,4,NA,NA,NA
"susquehanna","40_100",32.9857142857143,18.0571428571429,48.9571428571429,0,1.88333333333333,0.0553774924194538,6,NA,NA,NA
"tate","0_10",72.6666666666667,37,14.3,10.3333333333333,1.55,0.246635757280942,1,2,2.77966666666667,27.79667
"tate","10_20",57.8,24.25,17.95,12,1.345,0.205060966544099,2,0,0,NA
"tate","20_40",51.95,24.5,23.55,9,1.505,0.0919238815542513,2,0,0,NA
"tate","40_100",58.04,21.62,20.34,16,1.526,0.0998999499499374,5,0,0,NA
"tippah","0_10",9.8,81.3,8.9,0,1.29,0.246635757280942,1,NA,NA,NA
"tippah","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"tippah","20_40",6.15,70.15,23.7,0,1.505,0.0919238815542513,2,NA,NA,NA
"tippah","40_100",4.7,58.4333333333333,36.8666666666667,0,1.76333333333333,0.187171935218219,3,NA,NA,NA
"toccoa","0_10",38.65,37.15,24.2,1,1.32,0.246635757280942,1,2.4,3.13632,31.3632
"toccoa","10_20",62.25,23.925,13.825,0.25,1.45,0.210069553241103,1,1.4,2.024925,20.24925
"toccoa","20_40",65.5333333333333,23.9333333333333,10.5333333333333,0,1.66,0.215883238671701,1,0.8,1.328,26.56
"toccoa","40_100",69.48,19.92,10.6,1.1,1.7,0.0360555127546399,3,0.6,1.00878,60.5268
"toinette","0_10",80.1,15.4,4.5,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"toinette","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"toinette","20_40",84.3,11.8,3.9,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"toinette","40_100",78.7666666666667,5.53333333333333,15.7,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"townley","0_10",21,52.5,26.5,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"townley","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"townley","20_40",9,39.9,51.1,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"townley","40_100",6.83333333333333,44.4666666666667,48.7,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"toxaway","0_10",7,58.8,34.2,0,1.06,0.246635757280942,1,2,2.12,21.2
"toxaway","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,2.5,3.66269381617079,36.62694
"toxaway","20_40",7.25,59.3,33.45,0,1.07,0.0282842712474619,2,3,3.21,64.2
"toxaway","40_100",9.83333333333333,62.0333333333333,28.1333333333333,0,1.23666666666667,0.0288675134594813,3,17,21.0233333333334,1261.4
"trimont","0_10",50.6,28,21.4,2,0.95,0.246635757280942,1,NA,NA,NA
"trimont","10_20",45.2,28.15,26.65,5.5,1.12,0.183847763108502,2,NA,NA,NA
"trimont","20_40",45.75,20.8,33.45,4.5,1.37,0.0282842712474618,2,NA,NA,NA
"trimont","40_100",63.4833333333333,15.5333333333333,20.9833333333333,5,1.42833333333333,0.170577450639487,6,NA,NA,NA
"troup","0_10",76.3785714285714,7.36428571428571,3.5,0,1.58,0.0989949493661166,2,NA,NA,NA
"troup","10_20",87.6285714285714,8.52857142857143,3.84285714285714,0,1.71,0.210069553241103,1,NA,NA,NA
"troup","20_40",73.025,8.425,3.965,0.05,1.5,0.215883238671701,1,NA,NA,NA
"troup","40_100",74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,1.87,0.459238500128201,3,NA,NA,NA
"tuckasegee","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"tuckasegee","10_20",56.4,28.1,15.5,16,1.11,0.210069553241103,1,NA,NA,NA
"tuckasegee","20_40",58.5,31.1,10.4,16,0.97,0.215883238671701,1,NA,NA,NA
"tuckasegee","40_100",57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,1.17,0.09,3,NA,NA,NA
"tusquitee","0_10",35.45,36.95,37.5,1,0.57,0.246635757280942,1,NA,NA,NA
"tusquitee","10_20",52.6,28.7,18.7,10,1.2,0.210069553241103,1,NA,NA,NA
"tusquitee","20_40",57.7,24.2,18.1,2,1.14,0.215883238671701,1,NA,NA,NA
"tusquitee","40_100",64.2,20.15,15.65,19,1.3,0.15556349186104,2,NA,NA,NA
"udorthents","0_10",32.2,45.2,22.6,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"udorthents","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"udorthents","20_40",22.3,44.8,32.9,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"udorthents","40_100",43.6,32.7,23.7,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"unaka","0_10",40.3,35.5,24.2,10,1.3509262485482,0.246635757280942,0,NA,NA,NA
"unaka","10_20",40.2,39.3,20.5,10,1.5096443452381,0.210069553241103,0,NA,NA,NA
"unaka","20_40",45.7,36,18.3,8,1.50104635443921,0.215883238671701,0,NA,NA,NA
"unaka","40_100",58.9,28.85,12.25,10,1.59451747615447,0.19649269329816,0,NA,NA,NA
"urban land","0_10",43.63,36.81,19.56,16.9,1.3509262485482,0.246635757280942,0,NA,NA,NA
"urban land","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"urban land","20_40",39.07,39.12,21.81,13.7,1.50104635443921,0.215883238671701,0,NA,NA,NA
"urban land","40_100",47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,1.59451747615447,0.19649269329816,0,NA,NA,NA
"vance","0_10",24,51.7,24.3,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"vance","10_20",26,56.5,17.5,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"vance","20_40",27.3,55.8,16.9,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"vance","40_100",35.84,44.48,26.56,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"wadley","0_10",62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,1.3509262485482,0.246635757280942,0,NA,NA,NA
"wadley","10_20",46.3,6.5,1.9,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"wadley","20_40",76.625,10.5,3.5625,0.875,1.50104635443921,0.215883238671701,0,NA,NA,NA
"wadley","40_100",61.5944444444444,8.85,5.42222222222222,0.5,1.59451747615447,0.19649269329816,0,NA,NA,NA
"wagram","0_10",68.1333333333333,9.76666666666667,4.1,1,1.3509262485482,0.246635757280942,0,8,10.6993358885017,106.99336
"wagram","10_20",61.4333333333333,10.3,3.1,0,1.57,0.169705627484771,2,8,12.56,125.6
"wagram","20_40",67.925,10.225,5.075,1.75,1.63,0.215883238671701,1,5,8.007375,160.1475
"wagram","40_100",77.99,9.575,12.2,1.58333333333333,1.6775,0.105633012516605,4,2,3.30187916666667,198.11275
"wahee","0_10",61.8,27.4666666666667,10.6,0,1.3509262485482,0.246635757280942,0,210.4,284.234882694541,2842.34883
"wahee","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,133.6,195.734357536167,1957.34358
"wahee","20_40",47.675,33.275,19,0.25,1.50104635443921,0.215883238671701,0,56.8,85.0462843498168,1700.92569
"wahee","40_100",28.73,20.03,51.17,0.4,1.59451747615447,0.19649269329816,0,0.95,1.50873243593736,90.52395
"wehadkee","0_10",45.95,34.4,19.65,0,1.3509262485482,0.246635757280942,0,10.1,13.6443551103368,136.44355
"wehadkee","10_20",16.3,35.3,48.4,0,1.5096443452381,0.210069553241103,0,5.6,8.45400833333336,84.54008
"wehadkee","20_40",22.75,41.4,35.85,0,1.50104635443921,0.215883238671701,0,6.4,9.60669666841095,192.13393
"wehadkee","40_100",38.8666666666667,32.1333333333333,29,0,1.59451747615447,0.19649269329816,0,7.1,11.3210740806967,679.26444
"whiteside","0_10",48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,1.3509262485482,0.246635757280942,0,NA,NA,NA
"whiteside","10_20",46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.5096443452381,0.210069553241103,0,NA,NA,NA
"whiteside","20_40",47,26.9,26.1,0,1.21,0.215883238671701,1,NA,NA,NA
"whiteside","40_100",54.5,24.0666666666667,21.4333333333333,0.333333333333333,1.30666666666667,0.0550757054728611,3,NA,NA,NA
"wickham","0_10",56.8578947368421,36.7315789473684,20.335,0,1.41,0.246635757280942,1,49.5,69.795,697.95
"wickham","10_20",65.4666666666667,36.62,23.2333333333333,0.0666666666666667,1.5096443452381,0.210069553241103,0,40.25,60.722676105903,607.22676
"wickham","20_40",53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,1.71,0.215883238671701,1,40.25,68.751025,1375.0205
"wickham","40_100",52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,1.69,0.19649269329816,1,40.25,67.9150960526316,4074.90576
"wilkes","0_10",70.8,23.9,5.3,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"wilkes","10_20",72.4,23.4,4.2,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"wilkes","20_40",48.7,22.9,28.4,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"wilkes","40_100",81.2,9.9,8.9,5,1.59451747615447,0.19649269329816,0,NA,NA,NA
"woden","0_10",73.35,23.625,3.025,0,1.3509262485482,0.246635757280942,0,NA,NA,NA
"woden","10_20",67.55,28.2,4.25,0,1.5096443452381,0.210069553241103,0,NA,NA,NA
"woden","20_40",65.1,28.75,6.15,0,1.50104635443921,0.215883238671701,0,NA,NA,NA
"woden","40_100",59.85,25.3125,14.8375,0,1.59451747615447,0.19649269329816,0,NA,NA,NA
"wrightsville","0_10",18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,1.42666666666667,0.11060440015358,3,3.7,5.20241925925927,52.02419
"wrightsville","10_20",15.5428571428571,58,26.4571428571429,0.142857142857143,1.67,0.210069553241103,1,2.2,3.66875142857143,36.68751
"wrightsville","20_40",17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,1.598,0.0807465169527454,5,0.7,1.11611422222222,22.32228
"wrightsville","40_100",11.9222222222222,45.3555555555556,42.7222222222222,0,1.78454545454545,0.0951171526448975,11,0.35,0.624590909090907,37.47545
